자치구,행정동,만0~2세_인구수,만3~5세_인구수,만0~2세_국공립,만0~2세_가정,만0~2세_민간,만0~2세_기타,만3~5세_국공립,만3~5세_가정,만3~5세_민간,만3~5세_기타,만3~5세_유치원,만0~2세_어린이집,만3~5세_어린이집,만0~2세_가정보육,만3~5세_가정보육,만0~2세_어린이집_이용률,만0~2세_국공립_이용률,만0~2세_가정_이용률,만0~2세_민간_이용률,만0~2세_기타_이용률,만3~5세_어린이집_이용률,만3~5세_국공립_이용률,만3~5세_가정_이용률,만3~5세_민간_이용률,만3~5세_기타_이용률,만3~5세_유치원_이용률
구로구,개봉1동,635,690,213,95,114,19,259,0,271,49,99,441,579,194,12,0.694488188976378,0.3354330708661417,0.14960629921259844,0.1795275590551181,0.029921259842519685,0.8391304347826087,0.3753623188405797,0.0,0.3927536231884058,0.07101449275362319,0.14347826086956522
구로구,개봉2동,554,732,256,103,19,0,122,0,79,0,280,378,201,176,251,0.6823104693140795,0.4620938628158845,0.18592057761732853,0.03429602888086643,0.0,0.27459016393442626,0.16666666666666666,0.0,0.10792349726775956,0.0,0.3825136612021858
구로구,개봉3동,298,358,103,41,86,0,123,0,201,0,183,230,324,68,0,0.7718120805369127,0.34563758389261745,0.13758389261744966,0.28859060402684567,0.0,0.9050279329608939,0.3435754189944134,0.0,0.5614525139664804,0.0,0.5111731843575419
구로구,고척1동,320,405,111,133,82,31,108,0,199,71,204,357,378,0,0,1.0,0.346875,0.415625,0.25625,0.096875,0.9333333333333333,0.26666666666666666,0.0,0.49135802469135803,0.17530864197530865,0.5037037037037037
구로구,고척2동,374,553,129,115,104,14,140,0,187,29,39,362,356,12,158,0.9679144385026738,0.3449197860962567,0.3074866310160428,0.27807486631016043,0.0374331550802139,0.64376130198915,0.25316455696202533,0.0,0.33815551537070526,0.05244122965641953,0.0705244122965642
구로구,구로1동,460,590,83,159,27,22,101,0,0,101,181,291,202,169,207,0.6326086956521739,0.18043478260869567,0.3456521739130435,0.058695652173913045,0.04782608695652174,0.3423728813559322,0.1711864406779661,0.0,0.0,0.1711864406779661,0.30677966101694915
구로구,구로2동,226,249,105,72,105,41,169,5,209,34,0,323,417,0,0,1.0,0.4646017699115044,0.3185840707964602,0.4646017699115044,0.18141592920353983,1.0,0.678714859437751,0.020080321285140562,0.8393574297188755,0.13654618473895583,0.0
구로구,구로3동,340,413,162,50,49,84,165,0,11,95,163,345,271,0,0,1.0,0.4764705882352941,0.14705882352941177,0.14411764705882352,0.24705882352941178,0.6561743341404358,0.39951573849878935,0.0,0.026634382566585957,0.23002421307506055,0.3946731234866828
구로구,구로4동,247,255,89,99,18,0,165,0,68,0,117,206,233,41,0,0.8340080971659919,0.3603238866396761,0.4008097165991903,0.0728744939271255,0.0,0.9137254901960784,0.6470588235294118,0.0,0.26666666666666666,0.0,0.4588235294117647
구로구,구로5동,571,587,72,142,124,24,146,0,88,43,0,362,277,209,310,0.6339754816112084,0.12609457092819615,0.2486865148861646,0.2171628721541156,0.04203152364273205,0.47189097103918226,0.24872231686541738,0.0,0.14991482112436116,0.07325383304940375,0.0
구로구,수궁동,384,417,43,45,124,20,124,0,184,14,59,232,322,152,36,0.6041666666666666,0.11197916666666667,0.1171875,0.3229166666666667,0.052083333333333336,0.7721822541966427,0.2973621103117506,0.0,0.4412470023980815,0.03357314148681055,0.14148681055155876
구로구,신도림동,888,1135,184,245,174,24,88,0,171,43,424,627,302,261,409,0.706081081081081,0.2072072072072072,0.2759009009009009,0.19594594594594594,0.02702702702702703,0.26607929515418505,0.07753303964757709,0.0,0.15066079295154186,0.03788546255506608,0.373568281938326
구로구,오류1동,427,366,97,106,43,23,160,0,76,32,276,269,268,158,0,0.629976580796253,0.22716627634660422,0.24824355971896955,0.10070257611241218,0.053864168618266976,0.73224043715847,0.4371584699453552,0.0,0.20765027322404372,0.08743169398907104,0.7540983606557377
구로구,오류2동,616,867,288,165,88,31,333,0,98,36,504,572,467,44,0,0.9285714285714286,0.4675324675324675,0.26785714285714285,0.14285714285714285,0.05032467532467533,0.538638985005767,0.38408304498269896,0.0,0.11303344867358708,0.04152249134948097,0.5813148788927336
구로구,항동,853,1019,264,153,0,0,393,0,0,0,175,417,393,436,451,0.488862837045721,0.3094958968347011,0.17936694021101993,0.0,0.0,0.3856722276741904,0.3856722276741904,0.0,0.0,0.0,0.1717369970559372
금천구,가산동,220,237,108,21,67,91,48,0,46,185,211,287,279,0,0,1.0,0.4909090909090909,0.09545454545454546,0.30454545454545456,0.41363636363636364,1.0,0.20253164556962025,0.0,0.1940928270042194,0.7805907172995781,0.890295358649789
금천구,독산1동,956,1070,330,104,76,88,275,0,105,45,234,598,425,358,411,0.6255230125523012,0.34518828451882844,0.1087866108786611,0.0794979079497908,0.09205020920502092,0.397196261682243,0.2570093457943925,0.0,0.09813084112149532,0.04205607476635514,0.21869158878504674
금천구,독산2동,217,276,92,23,95,0,185,2,162,0,76,210,349,7,0,0.967741935483871,0.423963133640553,0.10599078341013825,0.4377880184331797,0.0,1.0,0.6702898550724637,0.007246376811594203,0.5869565217391305,0.0,0.2753623188405797
금천구,독산3동,240,343,77,13,77,11,136,0,76,26,149,178,238,62,0,0.7416666666666667,0.32083333333333336,0.05416666666666667,0.32083333333333336,0.04583333333333333,0.6938775510204082,0.3965014577259475,0.0,0.22157434402332363,0.07580174927113703,0.43440233236151604
금천구,독산4동,164,203,78,2,85,0,107,0,125,0,30,165,232,0,0,1.0,0.47560975609756095,0.012195121951219513,0.5182926829268293,0.0,1.0,0.5270935960591133,0.0,0.6157635467980296,0.0,0.1477832512315271
금천구,시흥1동,480,591,152,95,37,40,120,0,85,45,120,324,250,156,221,0.675,0.31666666666666665,0.19791666666666666,0.07708333333333334,0.08333333333333333,0.4230118443316413,0.20304568527918782,0.0,0.14382402707275804,0.07614213197969544,0.20304568527918782
금천구,시흥2동,302,496,173,65,0,23,99,0,0,146,399,261,245,41,0,0.8642384105960265,0.5728476821192053,0.2152317880794702,0.0,0.076158940397351,0.4939516129032258,0.19959677419354838,0.0,0.0,0.29435483870967744,0.8044354838709677
금천구,시흥3동,136,167,52,0,16,9,85,0,15,15,0,77,115,59,52,0.5661764705882353,0.38235294117647056,0.0,0.11764705882352941,0.0661764705882353,0.688622754491018,0.5089820359281437,0.0,0.08982035928143713,0.08982035928143713,0.0
금천구,시흥4동,263,333,53,22,109,17,89,0,167,49,0,201,305,62,28,0.7642585551330798,0.20152091254752852,0.08365019011406843,0.4144486692015209,0.06463878326996197,0.9159159159159159,0.2672672672672673,0.0,0.5015015015015015,0.14714714714714713,0.0
금천구,시흥5동,232,294,65,14,111,23,65,7,272,146,270,213,490,19,0,0.9181034482758621,0.2801724137931034,0.0603448275862069,0.47844827586206895,0.09913793103448276,1.0,0.22108843537414966,0.023809523809523808,0.9251700680272109,0.4965986394557823,0.9183673469387755
노원구,공릉1동,507,656,109,91,77,0,65,0,207,0,457,277,272,230,0,0.5463510848126233,0.21499013806706113,0.1794871794871795,0.15187376725838264,0.0,0.4146341463414634,0.09908536585365854,0.0,0.3155487804878049,0.0,0.6966463414634146
노원구,공릉2동,630,891,202,148,160,50,239,0,83,55,555,560,377,70,0,0.8888888888888888,0.32063492063492066,0.23492063492063492,0.25396825396825395,0.07936507936507936,0.42312008978675647,0.26823793490460157,0.0,0.0931537598204265,0.06172839506172839,0.622895622895623
노원구,상계10동,305,356,92,128,0,0,84,0,0,0,350,220,84,85,0,0.7213114754098361,0.3016393442622951,0.419672131147541,0.0,0.0,0.23595505617977527,0.23595505617977527,0.0,0.0,0.0,0.9831460674157303
노원구,상계1동,532,757,185,126,79,24,197,0,109,63,389,414,369,118,0,0.7781954887218046,0.34774436090225563,0.23684210526315788,0.14849624060150377,0.045112781954887216,0.48745046235138706,0.26023778071334214,0.0,0.14398943196829592,0.083223249669749,0.5138705416116248
노원구,상계2동,215,312,112,68,120,30,104,0,266,55,166,330,425,0,0,1.0,0.5209302325581395,0.31627906976744186,0.5581395348837209,0.13953488372093023,1.0,0.3333333333333333,0.0,0.8525641025641025,0.1762820512820513,0.532051282051282
노원구,상계3.4동,303,409,150,37,22,0,127,0,33,0,214,209,160,94,35,0.6897689768976898,0.49504950495049505,0.12211221122112212,0.07260726072607261,0.0,0.39119804400978,0.3105134474327628,0.0,0.08068459657701711,0.0,0.5232273838630807
노원구,상계5동,227,334,81,74,127,0,105,0,251,0,16,282,356,0,0,1.0,0.3568281938325991,0.32599118942731276,0.5594713656387665,0.0,1.0,0.3143712574850299,0.0,0.7514970059880239,0.0,0.04790419161676647
노원구,상계6.7동,577,780,83,207,24,18,6,0,104,31,358,332,141,245,281,0.5753899480069324,0.1438474870017331,0.3587521663778163,0.0415944540727903,0.03119584055459272,0.18076923076923077,0.007692307692307693,0.0,0.13333333333333333,0.03974358974358974,0.45897435897435895
노원구,상계8동,811,756,160,224,28,10,77,0,0,11,713,422,88,389,0,0.5203452527743526,0.19728729963008632,0.2762022194821208,0.0345252774352651,0.012330456226880395,0.1164021164021164,0.10185185185185185,0.0,0.0,0.01455026455026455,0.9431216931216931
노원구,상계9동,329,422,92,138,0,0,87,0,0,0,103,230,87,99,232,0.6990881458966566,0.2796352583586626,0.4194528875379939,0.0,0.0,0.20616113744075829,0.20616113744075829,0.0,0.0,0.0,0.24407582938388625
노원구,월계1동,280,374,111,90,51,0,88,5,101,0,101,252,194,28,79,0.9,0.3964285714285714,0.32142857142857145,0.18214285714285713,0.0,0.5187165775401069,0.23529411764705882,0.013368983957219251,0.2700534759358289,0.0,0.2700534759358289
노원구,월계2동,427,568,184,90,0,0,120,0,0,0,442,274,120,153,6,0.6416861826697893,0.4309133489461358,0.2107728337236534,0.0,0.0,0.2112676056338028,0.2112676056338028,0.0,0.0,0.0,0.778169014084507
노원구,월계3동,597,702,92,288,0,0,106,0,0,0,487,380,106,217,109,0.6365159128978225,0.1541038525963149,0.4824120603015075,0.0,0.0,0.150997150997151,0.150997150997151,0.0,0.0,0.0,0.6937321937321937
노원구,중계1동,165,450,94,28,63,0,79,0,95,0,167,185,174,0,109,1.0,0.5696969696969697,0.1696969696969697,0.38181818181818183,0.0,0.38666666666666666,0.17555555555555555,0.0,0.2111111111111111,0.0,0.3711111111111111
노원구,중계2.3동,439,648,106,170,0,0,113,0,0,0,466,276,113,163,69,0.6287015945330297,0.24145785876993167,0.38724373576309795,0.0,0.0,0.1743827160493827,0.1743827160493827,0.0,0.0,0.0,0.7191358024691358
노원구,중계4동,202,352,23,68,0,0,32,5,0,0,263,91,37,111,52,0.4504950495049505,0.11386138613861387,0.33663366336633666,0.0,0.0,0.10511363636363637,0.09090909090909091,0.014204545454545454,0.0,0.0,0.7471590909090909
노원구,중계본동,182,383,70,52,0,0,96,0,0,0,416,122,96,60,0,0.6703296703296703,0.38461538461538464,0.2857142857142857,0.0,0.0,0.2506527415143603,0.2506527415143603,0.0,0.0,0.0,1.0
노원구,하계1동,268,353,95,63,11,36,163,0,15,21,480,205,199,63,0,0.7649253731343284,0.35447761194029853,0.23507462686567165,0.041044776119402986,0.13432835820895522,0.5637393767705382,0.46175637393767704,0.0,0.042492917847025496,0.059490084985835696,1.0
노원구,하계2동,265,444,79,101,0,0,54,0,0,0,262,180,54,85,128,0.6792452830188679,0.2981132075471698,0.38113207547169814,0.0,0.0,0.12162162162162163,0.12162162162162163,0.0,0.0,0.0,0.5900900900900901
도봉구,도봉1동,207,267,48,12,71,0,67,0,150,0,65,131,217,76,0,0.6328502415458938,0.2318840579710145,0.057971014492753624,0.34299516908212563,0.0,0.8127340823970037,0.250936329588015,0.0,0.5617977528089888,0.0,0.24344569288389514
도봉구,도봉2동,452,548,191,120,14,21,168,0,10,31,277,346,209,106,62,0.7654867256637168,0.4225663716814159,0.26548672566371684,0.030973451327433628,0.046460176991150445,0.3813868613138686,0.30656934306569344,0.0,0.01824817518248175,0.05656934306569343,0.5054744525547445
도봉구,방학1동,300,482,150,19,20,33,145,0,4,65,280,222,214,78,0,0.74,0.5,0.06333333333333334,0.06666666666666667,0.11,0.44398340248962653,0.3008298755186722,0.0,0.008298755186721992,0.13485477178423236,0.5809128630705395
도봉구,방학2동,180,279,61,8,90,0,78,0,267,0,0,159,345,21,0,0.8833333333333333,0.3388888888888889,0.044444444444444446,0.5,0.0,1.0,0.27956989247311825,0.0,0.956989247311828,0.0,0.0
도봉구,방학3동,421,558,99,100,13,9,125,0,38,13,294,221,176,200,88,0.5249406175771971,0.23515439429928742,0.2375296912114014,0.030878859857482184,0.021377672209026127,0.3154121863799283,0.22401433691756273,0.0,0.06810035842293907,0.023297491039426525,0.5268817204301075
도봉구,쌍문1동,276,333,39,23,81,0,80,0,81,0,295,143,161,133,0,0.5181159420289855,0.14130434782608695,0.08333333333333333,0.29347826086956524,0.0,0.48348348348348347,0.24024024024024024,0.0,0.24324324324324326,0.0,0.8858858858858859
도봉구,쌍문2동,254,340,88,62,65,0,126,0,135,0,205,215,261,39,0,0.8464566929133859,0.3464566929133858,0.2440944881889764,0.2559055118110236,0.0,0.7676470588235295,0.37058823529411766,0.0,0.39705882352941174,0.0,0.6029411764705882
도봉구,쌍문3동,192,247,37,12,103,0,29,0,204,0,0,152,233,40,14,0.7916666666666666,0.19270833333333334,0.0625,0.5364583333333334,0.0,0.9433198380566802,0.11740890688259109,0.0,0.8259109311740891,0.0,0.0
도봉구,쌍문4동,213,371,77,73,36,0,0,0,0,0,446,186,0,27,0,0.8732394366197183,0.3615023474178404,0.3427230046948357,0.16901408450704225,0.0,0.0,0.0,0.0,0.0,0.0,1.0
도봉구,창1동,327,438,97,87,23,0,77,0,75,0,137,207,152,120,149,0.6330275229357798,0.2966360856269113,0.26605504587155965,0.07033639143730887,0.0,0.3470319634703196,0.17579908675799086,0.0,0.17123287671232876,0.0,0.3127853881278539
도봉구,창2동,452,588,82,43,145,0,98,0,220,0,91,270,318,182,179,0.5973451327433629,0.18141592920353983,0.09513274336283185,0.32079646017699115,0.0,0.5408163265306123,0.16666666666666666,0.0,0.3741496598639456,0.0,0.15476190476190477
도봉구,창3동,148,270,77,9,26,10,110,0,35,11,51,122,156,26,63,0.8243243243243243,0.5202702702702703,0.060810810810810814,0.17567567567567569,0.06756756756756757,0.5777777777777777,0.4074074074074074,0.0,0.12962962962962962,0.040740740740740744,0.18888888888888888
도봉구,창4동,420,537,138,117,42,30,108,0,23,16,306,327,147,93,84,0.7785714285714286,0.32857142857142857,0.2785714285714286,0.1,0.07142857142857142,0.2737430167597765,0.2011173184357542,0.0,0.04283054003724395,0.0297951582867784,0.5698324022346368
도봉구,창5동,369,495,58,55,114,0,98,0,105,0,358,227,203,142,0,0.6151761517615176,0.15718157181571815,0.14905149051490515,0.3089430894308943,0.0,0.4101010101010101,0.19797979797979798,0.0,0.21212121212121213,0.0,0.7232323232323232
동대문구,답십리1동,776,905,182,80,77,0,160,0,123,0,70,339,283,437,552,0.4368556701030928,0.2345360824742268,0.10309278350515463,0.09922680412371133,0.0,0.312707182320442,0.17679558011049723,0.0,0.13591160220994475,0.0,0.07734806629834254
동대문구,답십리2동,534,562,152,97,88,19,62,0,180,16,279,356,258,178,25,0.6666666666666666,0.2846441947565543,0.18164794007490637,0.1647940074906367,0.035580524344569285,0.45907473309608543,0.1103202846975089,0.0,0.3202846975088968,0.028469750889679714,0.49644128113879005
동대문구,용신동,369,392,116,19,70,26,78,0,103,33,135,231,214,138,43,0.6260162601626016,0.3143631436314363,0.051490514905149054,0.1897018970189702,0.07046070460704607,0.5459183673469388,0.1989795918367347,0.0,0.2627551020408163,0.08418367346938775,0.34438775510204084
동대문구,이문1동,139,246,100,62,56,14,34,0,157,0,0,232,191,0,55,1.0,0.7194244604316546,0.4460431654676259,0.4028776978417266,0.10071942446043165,0.7764227642276422,0.13821138211382114,0.0,0.6382113821138211,0.0,0.0
동대문구,이문2동,286,377,105,68,70,0,83,5,146,0,189,243,234,43,0,0.8496503496503497,0.36713286713286714,0.23776223776223776,0.24475524475524477,0.0,0.6206896551724138,0.22015915119363394,0.013262599469496022,0.38726790450928383,0.0,0.5013262599469496
동대문구,장안1동,692,797,241,213,50,0,365,0,153,0,226,504,518,188,53,0.7283236994219653,0.34826589595375723,0.3078034682080925,0.07225433526011561,0.0,0.6499372647427855,0.45796737766624845,0.0,0.191969887076537,0.0,0.2835633626097867
동대문구,장안2동,731,870,196,142,87,0,248,0,92,0,189,425,340,306,341,0.5813953488372093,0.26812585499316005,0.19425444596443228,0.11901504787961696,0.0,0.39080459770114945,0.2850574712643678,0.0,0.10574712643678161,0.0,0.21724137931034482
동대문구,전농1동,493,629,209,57,70,7,171,0,124,14,250,343,309,150,70,0.6957403651115619,0.4239350912778905,0.11561866125760649,0.14198782961460446,0.014198782961460446,0.4912559618441971,0.2718600953895072,0.0,0.1971383147853736,0.022257551669316374,0.397456279809221
동대문구,전농2동,262,373,160,132,39,25,82,0,24,6,640,356,112,0,0,1.0,0.6106870229007634,0.5038167938931297,0.14885496183206107,0.09541984732824428,0.3002680965147453,0.21983914209115282,0.0,0.064343163538874,0.0160857908847185,1.0
동대문구,제기동,278,309,122,38,23,0,110,0,42,0,132,183,152,95,25,0.658273381294964,0.43884892086330934,0.1366906474820144,0.08273381294964029,0.0,0.4919093851132686,0.3559870550161812,0.0,0.13592233009708737,0.0,0.42718446601941745
동대문구,청량리동,176,231,69,32,12,34,15,0,37,33,144,147,85,29,2,0.8352272727272727,0.39204545454545453,0.18181818181818182,0.06818181818181818,0.19318181818181818,0.36796536796536794,0.06493506493506493,0.0,0.16017316017316016,0.14285714285714285,0.6233766233766234
동대문구,회기동,89,124,32,8,0,43,34,0,0,30,353,83,64,6,0,0.9325842696629213,0.3595505617977528,0.0898876404494382,0.0,0.48314606741573035,0.5161290322580645,0.27419354838709675,0.0,0.0,0.24193548387096775,1.0
동대문구,휘경1동,247,270,87,55,84,0,10,0,120,0,137,226,130,21,3,0.9149797570850202,0.3522267206477733,0.22267206477732793,0.340080971659919,0.0,0.48148148148148145,0.037037037037037035,0.0,0.4444444444444444,0.0,0.5074074074074074
동대문구,휘경2동,269,397,143,130,63,38,131,0,72,44,155,374,247,0,0,1.0,0.5315985130111525,0.483271375464684,0.2342007434944238,0.1412639405204461,0.6221662468513854,0.32997481108312343,0.0,0.181360201511335,0.11083123425692695,0.3904282115869018
동작구,노량진1동,509,608,165,124,88,0,131,0,25,0,668,377,156,132,0,0.7406679764243614,0.3241650294695481,0.24361493123772102,0.17288801571709234,0.0,0.2565789473684211,0.21546052631578946,0.0,0.04111842105263158,0.0,1.0
동작구,노량진2동,94,111,124,0,62,20,50,0,25,14,130,206,89,0,0,1.0,1.0,0.0,0.6595744680851063,0.2127659574468085,0.8018018018018018,0.45045045045045046,0.0,0.22522522522522523,0.12612612612612611,1.0
동작구,대방동,466,607,130,65,72,8,157,0,20,5,250,275,182,191,175,0.5901287553648069,0.27896995708154504,0.13948497854077252,0.15450643776824036,0.017167381974248927,0.29983525535420097,0.2586490939044481,0.0,0.032948929159802305,0.008237232289950576,0.41186161449752884
동작구,사당1동,235,267,97,39,88,19,138,0,103,31,273,243,272,0,0,1.0,0.4127659574468085,0.16595744680851063,0.37446808510638296,0.08085106382978724,1.0,0.5168539325842697,0.0,0.3857677902621723,0.11610486891385768,1.0
동작구,사당2동,513,570,109,134,18,0,157,0,32,0,262,261,189,252,119,0.5087719298245614,0.2124756335282651,0.26120857699805067,0.03508771929824561,0.0,0.33157894736842103,0.2754385964912281,0.0,0.056140350877192984,0.0,0.45964912280701753
동작구,사당3동,502,679,148,70,0,0,199,0,0,0,213,218,199,284,267,0.4342629482071713,0.2948207171314741,0.1394422310756972,0.0,0.0,0.2930780559646539,0.2930780559646539,0.0,0.0,0.0,0.3136966126656848
동작구,사당4동,222,244,26,52,65,0,68,0,83,0,0,143,151,79,93,0.6441441441441441,0.11711711711711711,0.23423423423423423,0.2927927927927928,0.0,0.6188524590163934,0.2786885245901639,0.0,0.3401639344262295,0.0,0.0
동작구,사당5동,331,330,77,48,26,0,95,0,0,0,143,151,95,180,92,0.4561933534743202,0.2326283987915408,0.14501510574018128,0.07854984894259819,0.0,0.2878787878787879,0.2878787878787879,0.0,0.0,0.0,0.43333333333333335
동작구,상도1동,646,962,294,63,186,35,374,0,80,21,373,578,475,68,114,0.8947368421052632,0.4551083591331269,0.09752321981424149,0.28792569659442724,0.05417956656346749,0.49376299376299376,0.3887733887733888,0.0,0.08316008316008316,0.02182952182952183,0.3877338877338877
동작구,상도2동,600,726,323,150,158,0,385,0,87,0,51,631,472,0,203,1.0,0.5383333333333333,0.25,0.2633333333333333,0.0,0.650137741046832,0.5303030303030303,0.0,0.11983471074380166,0.0,0.07024793388429752
동작구,상도3동,359,405,92,46,81,11,132,0,147,31,0,230,310,129,95,0.6406685236768802,0.2562674094707521,0.12813370473537605,0.22562674094707522,0.03064066852367688,0.7654320987654321,0.32592592592592595,0.0,0.362962962962963,0.07654320987654321,0.0
동작구,상도4동,434,513,126,111,91,11,222,0,180,31,285,339,433,95,0,0.7811059907834101,0.2903225806451613,0.2557603686635945,0.20967741935483872,0.02534562211981567,0.8440545808966862,0.4327485380116959,0.0,0.3508771929824561,0.06042884990253411,0.5555555555555556
동작구,신대방1동,293,471,74,71,78,0,101,0,136,0,323,223,237,70,0,0.7610921501706485,0.2525597269624573,0.24232081911262798,0.26621160409556316,0.0,0.5031847133757962,0.21443736730360935,0.0,0.28874734607218683,0.0,0.6857749469214437
동작구,신대방2동,293,474,136,28,56,74,188,0,22,53,0,294,263,0,211,1.0,0.4641638225255973,0.09556313993174062,0.19112627986348124,0.2525597269624573,0.5548523206751055,0.39662447257383965,0.0,0.046413502109704644,0.11181434599156118,0.0
동작구,흑석동,551,761,179,47,143,28,183,0,30,5,327,397,218,154,216,0.720508166969147,0.3248638838475499,0.0852994555353902,0.2595281306715064,0.050816696914700546,0.2864651773981603,0.240473061760841,0.0,0.03942181340341656,0.006570302233902759,0.4296977660972405
마포구,공덕동,663,732,126,52,134,8,136,0,48,11,264,320,195,343,273,0.48265460030165913,0.19004524886877827,0.0784313725490196,0.20211161387631976,0.012066365007541479,0.26639344262295084,0.18579234972677597,0.0,0.06557377049180328,0.015027322404371584,0.36065573770491804
마포구,대흥동,183,236,144,19,0,0,106,0,0,0,101,163,106,20,29,0.8907103825136612,0.7868852459016393,0.10382513661202186,0.0,0.0,0.4491525423728814,0.4491525423728814,0.0,0.0,0.0,0.4279661016949153
마포구,도화동,422,472,91,103,0,24,119,0,0,32,216,218,151,204,105,0.5165876777251185,0.2156398104265403,0.24407582938388625,0.0,0.05687203791469194,0.3199152542372881,0.2521186440677966,0.0,0.0,0.06779661016949153,0.4576271186440678
마포구,망원1동,264,341,131,46,46,0,120,0,132,0,0,223,252,41,89,0.8446969696969697,0.4962121212121212,0.17424242424242425,0.17424242424242425,0.0,0.7390029325513197,0.3519061583577713,0.0,0.3870967741935484,0.0,0.0
마포구,망원2동,280,355,53,71,39,0,54,0,159,0,54,163,213,117,88,0.5821428571428572,0.18928571428571428,0.25357142857142856,0.1392857142857143,0.0,0.6,0.15211267605633802,0.0,0.447887323943662,0.0,0.15211267605633802
마포구,상암동,448,753,333,11,57,236,156,0,0,192,645,637,348,0,0,1.0,0.7433035714285714,0.024553571428571428,0.12723214285714285,0.5267857142857143,0.46215139442231074,0.20717131474103587,0.0,0.0,0.2549800796812749,0.8565737051792829
마포구,서강동,435,632,220,0,96,11,142,0,138,9,0,327,289,108,343,0.7517241379310344,0.5057471264367817,0.0,0.2206896551724138,0.02528735632183908,0.4572784810126582,0.22468354430379747,0.0,0.21835443037974683,0.014240506329113924,0.0
마포구,서교동,241,248,160,23,0,0,118,0,0,0,182,183,118,58,0,0.7593360995850622,0.6639004149377593,0.0954356846473029,0.0,0.0,0.47580645161290325,0.47580645161290325,0.0,0.0,0.0,0.7338709677419355
마포구,성산1동,223,290,17,43,42,42,31,0,0,52,127,144,83,79,80,0.6457399103139013,0.07623318385650224,0.19282511210762332,0.18834080717488788,0.18834080717488788,0.28620689655172415,0.10689655172413794,0.0,0.0,0.1793103448275862,0.4379310344827586
마포구,성산2동,637,720,101,152,106,46,199,5,76,57,315,405,337,232,68,0.6357927786499215,0.15855572998430142,0.23861852433281006,0.1664050235478807,0.07221350078492936,0.46805555555555556,0.2763888888888889,0.006944444444444444,0.10555555555555556,0.07916666666666666,0.4375
마포구,신수동,466,578,175,48,25,0,174,0,18,0,0,248,192,218,386,0.5321888412017167,0.37553648068669526,0.10300429184549356,0.0536480686695279,0.0,0.33217993079584773,0.30103806228373703,0.0,0.031141868512110725,0.0,0.0
마포구,아현동,829,979,255,62,151,46,174,0,118,23,0,514,315,315,664,0.6200241254523522,0.30759951749095293,0.07478890229191798,0.18214716525934863,0.05548854041013269,0.32175689479060265,0.177732379979571,0.0,0.1205311542390194,0.02349336057201226,0.0
마포구,연남동,194,194,23,36,12,25,26,0,0,0,523,96,26,98,0,0.4948453608247423,0.11855670103092783,0.18556701030927836,0.061855670103092786,0.12886597938144329,0.13402061855670103,0.13402061855670103,0.0,0.0,0.0,1.0
마포구,염리동,195,296,175,6,24,0,144,0,0,0,208,205,144,0,0,1.0,0.8974358974358975,0.03076923076923077,0.12307692307692308,0.0,0.4864864864864865,0.4864864864864865,0.0,0.0,0.0,0.7027027027027027
마포구,용강동,451,688,107,111,54,11,116,0,18,20,258,283,154,168,276,0.6274944567627494,0.23725055432372505,0.24611973392461198,0.1197339246119734,0.024390243902439025,0.2238372093023256,0.1686046511627907,0.0,0.02616279069767442,0.029069767441860465,0.375
마포구,합정동,483,313,94,28,0,33,90,0,0,53,53,155,143,328,117,0.32091097308488614,0.19461697722567287,0.057971014492753624,0.0,0.06832298136645963,0.45686900958466453,0.28753993610223644,0.0,0.0,0.16932907348242812,0.16932907348242812
서대문구,남가좌1동,422,619,208,238,32,0,265,0,0,0,0,478,265,0,354,1.0,0.4928909952606635,0.5639810426540285,0.07582938388625593,0.0,0.4281098546042003,0.4281098546042003,0.0,0.0,0.0,0.0
서대문구,남가좌2동,619,906,192,151,106,0,175,0,123,0,151,449,298,170,457,0.7253634894991923,0.31017770597738287,0.24394184168012925,0.17124394184168013,0.0,0.32891832229580575,0.19315673289183222,0.0,0.1357615894039735,0.0,0.16666666666666666
서대문구,북가좌1동,321,481,125,102,32,0,160,0,0,0,11,259,160,62,310,0.8068535825545171,0.3894080996884735,0.3177570093457944,0.09968847352024922,0.0,0.33264033264033266,0.33264033264033266,0.0,0.0,0.0,0.02286902286902287
서대문구,북가좌2동,398,474,163,69,110,0,81,0,120,0,425,342,201,56,0,0.8592964824120602,0.40954773869346733,0.17336683417085427,0.27638190954773867,0.0,0.4240506329113924,0.17088607594936708,0.0,0.25316455696202533,0.0,0.8966244725738397
서대문구,북아현동,413,470,186,0,101,0,66,0,64,0,173,287,130,126,167,0.6949152542372882,0.45036319612590797,0.0,0.24455205811138014,0.0,0.2765957446808511,0.14042553191489363,0.0,0.13617021276595745,0.0,0.3680851063829787
서대문구,신촌동,313,162,22,11,20,131,35,0,28,153,324,184,216,129,0,0.5878594249201278,0.07028753993610223,0.03514376996805112,0.06389776357827476,0.4185303514376997,1.0,0.21604938271604937,0.0,0.1728395061728395,0.9444444444444444,1.0
서대문구,연희동,389,482,234,87,94,21,305,0,86,33,178,436,424,0,0,1.0,0.6015424164524421,0.2236503856041131,0.2416452442159383,0.05398457583547558,0.8796680497925311,0.6327800829875518,0.0,0.17842323651452283,0.06846473029045644,0.36929460580912865
서대문구,천연동,349,400,44,17,186,0,27,0,119,0,0,247,146,102,254,0.7077363896848138,0.12607449856733524,0.04871060171919771,0.5329512893982808,0.0,0.365,0.0675,0.0,0.2975,0.0,0.0
