자치구,행정동,만0~2세_인구수,만3~5세_인구수,만0~2세_국공립,만0~2세_가정,만0~2세_민간,만0~2세_기타,만3~5세_국공립,만3~5세_가정,만3~5세_민간,만3~5세_기타,만3~5세_유치원,만0~2세_어린이집,만3~5세_어린이집,만0~2세_가정보육,만3~5세_가정보육,만0~2세_어린이집_이용률,만0~2세_국공립_이용률,만0~2세_가정_이용률,만0~2세_민간_이용률,만0~2세_기타_이용률,만3~5세_어린이집_이용률,만3~5세_국공립_이용률,만3~5세_가정_이용률,만3~5세_민간_이용률,만3~5세_기타_이용률,만3~5세_유치원_이용률,만0~2세_추가이용_희망아동수,만3~5세_추가이용_희망아동수,만0~2세_미충족_보육수요,만3~5세_미충족_보육수요,만0~2세_전체_보육수요,만3~5세_전체_보육수요,만0~2세_국공립_희망아동수,만3~5세_국공립_희망아동수,만0~2세_국공립_미충족_보육수요,만3~5세_국공립_미충족_보육수요,만0~2세_국공립_보육수요,만3~5세_국공립_보육수요
강동구,둔촌2동,440,551,104,66,58,27,71,0,64,55,140,255,190,185,221,0.5795454545454546,0.2363636363636363,0.15,0.1318181818181818,0.0613636363636363,0.3448275862068966,0.1288566243194192,0.0,0.1161524500907441,0.0998185117967332,0.2540834845735027,22.015,40.65,0.05003409090909091,0.07377495462794918,0.6295795454545455,0.41860254083484577,149.647,85.733,0.34010681818181815,0.15559528130671507,0.5764704545454544,0.28445190562613426
강동구,명일1동,578,630,90,140,35,0,143,0,161,0,60,265,304,313,266,0.458477508650519,0.1557093425605536,0.2422145328719723,0.060553633217993,0.0,0.4825396825396825,0.2269841269841269,0.0,0.2555555555555555,0.0,0.0952380952380952,37.247,46.540000000000006,0.06444117647058824,0.07387301587301588,0.5229186851211073,0.5564126984126984,241.759,103.70600000000002,0.41826816608996537,0.16461269841269843,0.573977508650519,0.39159682539682533
강동구,명일2동,179,290,30,76,73,10,33,0,8,11,407,189,52,0,0,1.0,0.1675977653631284,0.4245810055865922,0.4078212290502793,0.0558659217877094,0.1793103448275862,0.1137931034482758,0.0,0.0275862068965517,0.0379310344827586,1.0,0.0,8.953999999999999,0.0,0.030875862068965514,1.0,0.2101862068965517,22.578,5.259,0.1261340782122905,0.01813448275862069,0.2937318435754189,0.13192758620689649
강동구,성내1동,425,488,134,50,107,24,118,0,109,34,137,315,261,110,90,0.7411764705882353,0.3152941176470588,0.1176470588235294,0.2517647058823529,0.0564705882352941,0.5348360655737705,0.2418032786885245,0.0,0.2233606557377049,0.0696721311475409,0.2807377049180328,13.09,18.314,0.0308,0.03752868852459017,0.7719764705882354,0.5723647540983606,101.93199999999999,43.574999999999996,0.23983999999999997,0.08929303278688523,0.5551341176470588,0.33109631147540974
강동구,성내2동,316,352,76,22,133,0,99,0,150,0,0,231,249,85,103,0.7310126582278481,0.240506329113924,0.0696202531645569,0.4208860759493671,0.0,0.7073863636363636,0.28125,0.0,0.4261363636363636,0.0,0.0,10.115,17.51,0.032009493670886076,0.04974431818181819,0.7630221518987342,0.7571306818181819,80.91499999999999,47.31100000000001,0.25606012658227845,0.13440625000000003,0.49656645569620245,0.41565625000000006
강동구,성내3동,376,417,105,44,97,0,103,0,171,0,421,246,274,130,0,0.6542553191489362,0.2792553191489361,0.1170212765957446,0.2579787234042553,0.0,0.657074340527578,0.2470023980815347,0.0,0.4100719424460431,0.0,1.0,15.469999999999999,9.261999999999999,0.04114361702127659,0.02221103117505995,0.6953989361702128,0.6792853717026379,110.112,18.153,0.2928510638297872,0.043532374100719425,0.5721063829787233,0.29053477218225415
강동구,암사1동,569,682,105,40,300,24,110,8,216,42,128,469,376,100,178,0.8242530755711776,0.1845342706502636,0.070298769771529,0.5272407732864675,0.0421792618629174,0.5513196480938416,0.1612903225806451,0.0117302052785923,0.3167155425219941,0.0615835777126099,0.187683284457478,11.899999999999999,33.076,0.020913884007029874,0.048498533724340175,0.8451669595782074,0.5998181818181818,120.988,83.48200000000001,0.21263268892794376,0.1224076246334311,0.39716695957820736,0.2836979472140762
강동구,암사2동,485,416,91,147,94,0,55,0,79,0,194,332,134,153,88,0.6845360824742268,0.1876288659793814,0.3030927835051546,0.1938144329896907,0.0,0.3221153846153846,0.1322115384615384,0.0,0.1899038461538461,0.0,0.4663461538461538,18.207,19.228,0.03754020618556701,0.04622115384615385,0.7220762886597938,0.3683365384615384,140.25099999999998,38.038000000000004,0.2891773195876288,0.0914375,0.4768061855670102,0.2236490384615384
강동구,암사3동,389,603,98,60,23,9,162,0,42,8,227,190,212,199,164,0.4884318766066838,0.2519280205655527,0.1542416452442159,0.0591259640102827,0.0231362467866323,0.351575456053068,0.2686567164179104,0.0,0.0696517412935323,0.0132669983416252,0.3764510779436152,23.680999999999997,32.874,0.060876606683804624,0.05451741293532339,0.5493084832904884,0.40609286898839136,150.97099999999998,61.511,0.38810025706940865,0.10200829187396351,0.6400282776349613,0.3706650082918739
강동구,천호1동,381,473,134,77,124,0,85,0,216,0,72,335,301,46,100,0.8792650918635171,0.3517060367454068,0.2020997375328084,0.3254593175853018,0.0,0.6363636363636364,0.1797040169133192,0.0,0.4566596194503171,0.0,0.1522198731501057,5.474,18.584,0.01436745406824147,0.03928964059196617,0.8936325459317586,0.6756532769556025,60.419999999999995,52.49200000000001,0.15858267716535432,0.11097674418604654,0.5102887139107611,0.29068076109936575
강동구,천호2동,527,558,141,0,118,15,176,0,167,18,232,274,361,253,0,0.5199240986717267,0.2675521821631879,0.0,0.2239089184060721,0.0284629981024667,0.6469534050179212,0.3154121863799283,0.0,0.2992831541218638,0.032258064516129,0.4157706093189964,30.107,5.104,0.05712903225806452,0.009146953405017921,0.5770531309297913,0.6561003584229391,194.21499999999997,17.628,0.3685294117647058,0.03159139784946237,0.6360815939278937,0.34700358422939065
강동구,천호3동,416,428,97,43,49,0,31,0,145,0,194,189,176,227,58,0.4543269230769231,0.2331730769230769,0.1033653846153846,0.1177884615384615,0.0,0.411214953271028,0.072429906542056,0.0,0.338785046728972,0.0,0.4532710280373832,27.012999999999998,14.128,0.06493509615384616,0.033009345794392526,0.5192620192307692,0.44422429906542055,170.37499999999997,33.47200000000001,0.4095552884615384,0.07820560747663553,0.6427283653846153,0.15063551401869152
강북구,미아동,163,246,83,12,38,0,139,0,70,0,0,133,209,30,37,0.8159509202453987,0.50920245398773,0.0736196319018405,0.2331288343558282,0.0,0.8495934959349594,0.5650406504065041,0.0,0.2845528455284553,0.0,0.0,3.57,6.29,0.021901840490797544,0.02556910569105691,0.8378527607361963,0.8751626016260162,27.89,18.349000000000004,0.17110429447852762,0.07458943089430896,0.6803067484662576,0.639630081300813
강북구,번1동,185,199,70,9,31,8,93,0,39,8,59,118,140,67,0,0.6378378378378379,0.3783783783783784,0.0486486486486486,0.1675675675675675,0.0432432432432432,0.7035175879396985,0.4673366834170854,0.0,0.1959798994974874,0.0402010050251256,0.2964824120603015,7.973,1.2979999999999998,0.0430972972972973,0.006522613065326632,0.6809351351351352,0.7100402010050252,53.247,4.479,0.2878216216216216,0.02250753768844221,0.6662,0.4898442211055276
강북구,번2동,161,215,49,30,23,0,81,0,141,0,36,102,222,59,0,0.6335403726708074,0.3043478260869565,0.186335403726708,0.1428571428571428,0.0,1.0,0.3767441860465116,0.0,0.6558139534883721,0.0,0.1674418604651162,7.021,0.7919999999999999,0.043608695652173915,0.003683720930232558,0.6771490683229814,1.0,48.413,12.168000000000001,0.30070186335403726,0.056595348837209306,0.6050496894409938,0.4333395348837209
강북구,번3동,212,278,46,41,37,19,25,0,108,30,34,143,163,69,81,0.6745283018867925,0.2169811320754717,0.1933962264150943,0.1745283018867924,0.0896226415094339,0.5863309352517986,0.0899280575539568,0.0,0.3884892086330935,0.1079136690647482,0.1223021582733813,8.211,14.518,0.0387311320754717,0.052223021582733814,0.7132594339622642,0.6385539568345324,61.590999999999994,39.195,0.2905235849056603,0.14098920863309353,0.507504716981132,0.23091726618705033
강북구,삼각산동,554,876,274,36,93,0,49,0,315,0,120,403,364,151,392,0.7274368231046932,0.4945848375451263,0.0649819494584837,0.167870036101083,0.0,0.4155251141552511,0.0559360730593607,0.0,0.3595890410958904,0.0,0.136986301369863,17.968999999999998,69.28,0.03243501805054151,0.07908675799086758,0.7598718411552347,0.4946118721461187,122.96099999999998,159.64400000000003,0.22195126353790612,0.18224200913242014,0.7165361010830325,0.23817808219178083
강북구,삼양동,314,404,130,51,23,8,144,0,44,17,269,212,205,102,0,0.6751592356687898,0.4140127388535032,0.1624203821656051,0.0732484076433121,0.0254777070063694,0.5074257425742574,0.3564356435643564,0.0,0.1089108910891089,0.042079207920792,0.6658415841584159,12.138,5.917999999999999,0.03865605095541401,0.014648514851485146,0.7138152866242038,0.5220742574257425,82.32999999999998,7.545,0.2621974522292993,0.018675742574257425,0.6762101910828024,0.37511138613861383
강북구,송중동,383,472,168,7,82,0,184,0,124,0,308,257,308,126,0,0.6710182767624021,0.4386422976501306,0.0182767624020887,0.2140992167101827,0.0,0.652542372881356,0.3898305084745763,0.0,0.2627118644067797,0.0,0.652542372881356,14.994,6.776,0.03914882506527415,0.01435593220338983,0.7101671018276763,0.6668983050847458,99.95599999999999,13.188,0.2609817232375979,0.027940677966101696,0.6996240208877285,0.417771186440678
강북구,송천동,241,333,72,22,56,0,64,0,103,0,34,150,167,91,132,0.6224066390041494,0.2987551867219917,0.0912863070539419,0.2323651452282157,0.0,0.5015015015015015,0.1921921921921922,0.0,0.3093093093093093,0.0,0.1021021021021021,10.828999999999999,23.188000000000002,0.04493360995850622,0.06963363363363365,0.6673402489626556,0.5711351351351351,74.139,53.442,0.30763070539419085,0.16048648648648647,0.6063858921161825,0.35267867867867864
강북구,수유1동,233,345,41,0,152,0,38,0,310,0,59,193,348,40,0,0.8283261802575107,0.1759656652360515,0.0,0.6523605150214592,0.0,1.0,0.1101449275362318,0.0,0.8985507246376812,0.0,0.1710144927536231,4.76,1.2979999999999998,0.020429184549356223,0.0037623188405797097,0.848755364806867,1.0,49.304,26.571,0.21160515021459228,0.07701739130434783,0.38757081545064376,0.18716231884057963
강북구,수유2동,251,344,52,11,112,0,43,0,253,0,234,175,296,76,0,0.6972111553784861,0.2071713147410358,0.0438247011952191,0.446215139442231,0.0,0.8604651162790697,0.125,0.0,0.7354651162790697,0.0,0.6802325581395349,9.044,5.148,0.036031872509960164,0.014965116279069766,0.7332430278884463,0.8754302325581395,70.134,23.358000000000004,0.2794183266932271,0.06790116279069769,0.48658964143426287,0.1929011627906977
강북구,수유3동,204,273,12,0,110,16,12,0,114,27,39,138,153,66,81,0.6764705882352942,0.0588235294117647,0.0,0.5392156862745098,0.0784313725490196,0.5604395604395604,0.0439560439560439,0.0,0.4175824175824176,0.0989010989010989,0.1428571428571428,7.853999999999999,14.628000000000002,0.0385,0.05358241758241759,0.7149705882352941,0.614021978021978,63.629999999999995,39.492000000000004,0.31191176470588233,0.14465934065934066,0.37073529411764705,0.18861538461538457
강북구,우이동,234,372,120,0,120,5,152,0,247,17,87,245,416,0,0,1.0,0.5128205128205128,0.0,0.5128205128205128,0.0213675213675213,1.0,0.4086021505376344,0.0,0.6639784946236559,0.0456989247311828,0.2338709677419354,0.0,1.914,0.0,0.005145161290322581,1.0,1.0,17.75,22.959000000000003,0.07585470085470085,0.06171774193548388,0.5886752136752136,0.47031989247311823
강북구,인수동,326,491,139,7,20,4,156,0,21,10,147,170,187,156,157,0.5214723926380368,0.4263803680981595,0.0214723926380368,0.0613496932515337,0.0122699386503067,0.3808553971486761,0.3177189409368635,0.0,0.0427698574338085,0.020366598778004,0.2993890020366598,18.564,29.924,0.05694478527607362,0.06094501018329939,0.5784171779141104,0.4418004073319755,112.50999999999999,56.836000000000006,0.34512269938650303,0.11575560081466396,0.7715030674846626,0.43347454175152744
강서구,가양1동,489,515,85,193,91,194,62,0,16,264,249,563,342,0,0,1.0,0.1738241308793456,0.3946830265848671,0.1860940695296523,0.3967280163599182,0.6640776699029126,0.1203883495145631,0.0,0.0310679611650485,0.512621359223301,0.4834951456310679,0.0,5.478,0.0,0.010636893203883495,1.0,0.6747145631067961,67.87599999999999,25.761000000000003,0.13880572597137011,0.050021359223300976,0.3126298568507157,0.1704097087378641
강서구,가양2동,158,158,75,106,35,0,101,0,30,0,193,216,131,0,0,1.0,0.4746835443037974,0.6708860759493671,0.2215189873417721,0.0,0.8291139240506329,0.6392405063291139,0.0,0.189873417721519,0.0,1.0,0.0,4.2459999999999996,0.0,0.026873417721518984,1.0,0.8559873417721519,20.022,4.257,0.12672151898734177,0.026943037974683542,0.6014050632911392,0.6661835443037974
강서구,가양3동,316,234,54,51,58,0,30,0,33,0,370,163,63,153,0,0.5158227848101266,0.170886075949367,0.1613924050632911,0.1835443037974683,0.0,0.2692307692307692,0.1282051282051282,0.0,0.141025641025641,0.0,1.0,18.207,8.139999999999999,0.057617088607594937,0.034786324786324783,0.5734398734177215,0.304017094017094,121.50699999999999,6.102,0.3845158227848101,0.026076923076923077,0.5554018987341771,0.15428205128205127
강서구,공항동,646,900,207,170,0,80,305,0,0,129,258,457,434,189,208,0.7074303405572755,0.3204334365325077,0.2631578947368421,0.0,0.1238390092879257,0.4822222222222222,0.3388888888888889,0.0,0.0,0.1433333333333333,0.2866666666666667,22.491,41.036,0.03481578947368421,0.045595555555555556,0.7422461300309597,0.5278177777777777,166.477,83.254,0.2577043343653251,0.09250444444444444,0.5781377708978328,0.43139333333333335
강서구,등촌1동,452,423,84,58,66,48,41,0,58,63,124,256,162,196,137,0.5663716814159292,0.1858407079646017,0.1283185840707964,0.1460176991150442,0.1061946902654867,0.3829787234042553,0.0969267139479905,0.0,0.1371158392434988,0.1489361702127659,0.293144208037825,23.323999999999998,26.018,0.05160176991150442,0.06150827423167849,0.6179734513274336,0.4444869976359338,160.252,57.449000000000005,0.35453982300884956,0.1358132387706856,0.5403805309734513,0.2327399527186761
강서구,등촌2동,335,396,42,32,103,7,21,0,106,8,140,184,135,151,121,0.5492537313432836,0.1253731343283582,0.0955223880597015,0.3074626865671642,0.0208955223880597,0.3409090909090909,0.053030303030303,0.0,0.2676767676767677,0.0202020202020202,0.3535353535353535,17.968999999999998,23.65,0.05363880597014924,0.05972222222222222,0.6028925373134328,0.4006313131313131,124.80699999999999,51.613,0.37255820895522385,0.13033585858585858,0.497931343283582,0.1833661616161616
강서구,등촌3동,493,523,182,73,5,22,163,0,11,0,442,282,174,211,0,0.5720081135902637,0.3691683569979716,0.1480730223123732,0.0101419878296146,0.0446247464503042,0.3326959847036329,0.3116634799235181,0.0,0.0210325047801147,0.0,0.8451242829827916,25.108999999999998,9.724,0.05093103448275862,0.018592734225621414,0.6229391480730223,0.3512887189292543,160.42299999999997,4.902,0.3254016227180527,0.009372848948374762,0.6945699797160243,0.3210363288718929
강서구,발산1동,606,937,155,141,132,50,171,0,150,33,792,478,354,128,0,0.7887788778877888,0.2557755775577557,0.2326732673267326,0.2178217821782178,0.0825082508250825,0.3778014941302027,0.1824973319103522,0.0,0.1600853788687299,0.0352187833511205,0.8452508004268944,15.232,17.424,0.025135313531353135,0.018595517609391675,0.8139141914191419,0.39639701173959435,134.57,22.5,0.22206270627062705,0.0240128068303095,0.4778382838283828,0.2065101387406617
강서구,방화1동,844,1299,322,264,64,0,292,0,112,0,550,650,404,194,345,0.7701421800947867,0.3815165876777251,0.3127962085308057,0.0758293838862559,0.0,0.3110084680523479,0.224788298691301,0.0,0.0862201693610469,0.0,0.4234026173979984,23.086,70.75,0.027353080568720378,0.054464973056197075,0.7974952606635071,0.36547344110854496,181.01799999999997,130.623,0.2144763033175355,0.10055658198614317,0.5959928909952606,0.32534488067744416
강서구,방화2동,300,367,52,64,75,32,101,0,115,33,301,223,249,77,0,0.7433333333333333,0.1733333333333333,0.2133333333333333,0.25,0.1066666666666666,0.6784741144414169,0.2752043596730245,0.0,0.3133514986376022,0.0899182561307901,0.8201634877384196,9.163,6.622,0.030543333333333336,0.01804359673024523,0.7738766666666667,0.6965177111716622,77.643,15.141,0.25881,0.041256130790190734,0.4321433333333333,0.3164604904632152
강서구,방화3동,391,424,55,61,141,0,61,0,167,0,218,257,228,134,0,0.6572890025575447,0.1406649616368286,0.1560102301790281,0.3606138107416879,0.0,0.5377358490566038,0.1438679245283018,0.0,0.3938679245283019,0.0,0.5141509433962265,15.946,4.795999999999999,0.04078260869565217,0.01131132075471698,0.6980716112531969,0.5490471698113207,121.54599999999999,15.99,0.31085933503836316,0.0377122641509434,0.4515242966751918,0.1815801886792452
강서구,염창동,976,1226,188,192,161,23,131,0,278,39,62,564,448,412,716,0.5778688524590164,0.1926229508196721,0.1967213114754098,0.1649590163934426,0.0235655737704918,0.365415986949429,0.1068515497553018,0.0,0.2267536704730832,0.031810766721044,0.0505709624796084,49.028,123.08400000000002,0.05023360655737705,0.10039477977161503,0.6281024590163935,0.46581076672104405,338.90799999999996,268.478,0.3472418032786885,0.21898694942903751,0.5398647540983605,0.3258384991843393
강서구,우장산동,647,1132,117,235,50,7,167,0,151,0,407,409,318,238,407,0.6321483771251932,0.1808346213292117,0.3632148377125193,0.0772797527047913,0.0108191653786707,0.2809187279151943,0.1475265017667844,0.0,0.1333922261484099,0.0,0.3595406360424028,28.322,78.144,0.04377434312210201,0.06903180212014134,0.6759227202472953,0.3499505300353356,206.398,153.50600000000003,0.3190077279752705,0.13560600706713782,0.4998423493044822,0.2831325088339222
강서구,화곡1동,914,908,88,106,224,0,167,0,298,0,83,418,465,496,360,0.4573304157549234,0.0962800875273523,0.1159737417943107,0.2450765864332603,0.0,0.512114537444934,0.183920704845815,0.0,0.3281938325991189,0.0,0.0914096916299559,59.024,63.026,0.06457768052516412,0.06941189427312776,0.5219080962800875,0.5815264317180617,390.58799999999997,147.09900000000002,0.42733916849015313,0.16200330396475773,0.5236192560175055,0.3459240088105727
강서구,화곡2동,289,362,108,40,18,0,206,0,12,0,151,166,218,123,0,0.5743944636678201,0.3737024221453287,0.1384083044982699,0.0622837370242214,0.0,0.6022099447513812,0.569060773480663,0.0,0.0331491712707182,0.0,0.4171270718232044,14.636999999999999,3.3219999999999996,0.050647058823529406,0.009176795580110496,0.6250415224913495,0.6113867403314918,93.475,2.367,0.32344290657439445,0.006538674033149171,0.6971453287197231,0.5755994475138121
강서구,화곡3동,311,418,94,57,44,18,64,0,100,72,148,213,236,98,34,0.684887459807074,0.3022508038585209,0.1832797427652733,0.1414790996784566,0.0578778135048231,0.5645933014354066,0.1531100478468899,0.0,0.2392344497607655,0.1722488038277512,0.354066985645933,11.661999999999999,9.036,0.0374983922829582,0.021617224880382774,0.7223858520900321,0.5862105263157894,84.812,27.238,0.2727073954983923,0.06516267942583732,0.5749581993569132,0.21827272727272723
강서구,화곡4동,318,339,41,62,88,22,74,0,141,16,157,213,231,105,0,0.6698113207547169,0.1289308176100629,0.1949685534591195,0.2767295597484276,0.0691823899371069,0.6814159292035398,0.2182890855457227,0.0,0.415929203539823,0.0471976401179941,0.4631268436578171,12.495,3.4539999999999997,0.03929245283018868,0.010188790560471976,0.7091037735849056,0.6916047197640117,97.189,14.601,0.305625786163522,0.043070796460176995,0.43455660377358485,0.2613598820058997
강서구,화곡6동,335,420,49,12,124,28,44,0,110,30,225,213,184,122,11,0.6358208955223881,0.1462686567164179,0.035820895522388,0.3701492537313433,0.0835820895522388,0.4380952380952381,0.1047619047619047,0.0,0.2619047619047619,0.0714285714285714,0.5357142857142857,14.517999999999999,6.819999999999999,0.04333731343283582,0.016238095238095236,0.6791582089552239,0.4543333333333333,107.83399999999999,17.492,0.3218925373134328,0.04164761904761905,0.4681611940298507,0.14640952380952374
강서구,화곡8동,369,413,100,93,167,5,71,0,193,12,113,365,276,4,24,0.989159891598916,0.2710027100271002,0.2520325203252032,0.4525745257452574,0.013550135501355,0.6682808716707022,0.171912832929782,0.0,0.4673123486682808,0.0290556900726392,0.2736077481840194,0.476,6.566,0.0012899728997289972,0.015898305084745764,0.990449864498645,0.6841791767554479,40.401999999999994,26.325000000000003,0.10949051490514904,0.06374092009685231,0.38049322493224924,0.2356537530266343
강서구,화곡본동,536,697,93,78,240,17,140,0,383,35,190,428,558,108,0,0.7985074626865671,0.1735074626865671,0.1455223880597015,0.4477611940298507,0.0317164179104477,0.8005738880918221,0.2008608321377331,0.0,0.5494978479196556,0.0502152080344332,0.2725968436154949,12.852,4.18,0.02397761194029851,0.005997130559540889,0.8224850746268656,0.8065710186513629,122.41399999999999,36.822,0.22838432835820893,0.05282926829268293,0.401891791044776,0.253690100430416
관악구,낙성대동,160,214,113,20,66,8,113,0,80,58,0,207,251,0,0,1.0,0.70625,0.125,0.4125,0.05,1.0,0.5280373831775701,0.0,0.3738317757009345,0.2710280373831775,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.347999999999999,11.592,0.083425,0.054168224299065426,0.789675,0.5822056074766355
관악구,난곡동,312,411,97,14,51,0,158,0,59,0,233,162,217,150,0,0.5192307692307693,0.3108974358974359,0.0448717948717948,0.1634615384615384,0.0,0.5279805352798054,0.3844282238442822,0.0,0.1435523114355231,0.0,0.5669099756690997,17.849999999999998,5.1259999999999994,0.05721153846153845,0.012472019464720194,0.5764423076923078,0.5404525547445256,113.17999999999999,7.053000000000001,0.36275641025641026,0.017160583941605842,0.6736538461538462,0.40158880778588807
관악구,난향동,245,370,63,73,22,0,77,0,104,0,122,158,181,87,67,0.6448979591836734,0.2571428571428571,0.2979591836734694,0.0897959183673469,0.0,0.4891891891891892,0.2081081081081081,0.0,0.2810810810810811,0.0,0.3297297297297297,10.353,14.074,0.042257142857142854,0.03803783783783784,0.6871551020408163,0.5272270270270271,73.78099999999999,32.413000000000004,0.3011469387755102,0.0876027027027027,0.5582897959183672,0.2957108108108108
관악구,남현동,275,335,23,27,27,57,27,0,0,61,163,134,88,141,84,0.4872727272727272,0.0836363636363636,0.0981818181818181,0.0981818181818181,0.2072727272727272,0.2626865671641791,0.0805970149253731,0.0,0.0,0.1820895522388059,0.4865671641791044,16.779,17.866,0.06101454545454545,0.05333134328358209,0.5482872727272726,0.3160179104477612,113.475,34.899,0.41263636363636363,0.10417611940298507,0.49627272727272725,0.18477313432835818
관악구,대학동,188,188,25,38,23,126,11,0,9,167,77,212,187,0,0,1.0,0.1329787234042553,0.202127659574468,0.1223404255319148,0.6702127659574468,0.9946808510638298,0.0585106382978723,0.0,0.0478723404255319,0.8882978723404256,0.4095744680851064,0.0,1.694,0.0,0.009010638297872341,1.0,1.0,26.554,15.477,0.14124468085106381,0.08232446808510638,0.2742234042553191,0.1408351063829787
관악구,미성동,377,540,119,36,120,0,201,0,32,0,123,275,233,102,184,0.7294429708222812,0.3156498673740053,0.0954907161803713,0.3183023872679045,0.0,0.4314814814814814,0.3722222222222222,0.0,0.0592592592592592,0.0,0.2277777777777777,12.138,33.986000000000004,0.03219628647214854,0.06293703703703704,0.7616392572944297,0.4944185185185185,92.838,65.803,0.2462546419098143,0.1218574074074074,0.5619045092838196,0.4940796296296296
관악구,보라매동,294,407,139,18,76,12,214,0,187,8,43,245,409,49,0,0.8333333333333334,0.4727891156462585,0.0612244897959183,0.2585034013605442,0.0408163265306122,1.0,0.5257985257985258,0.0,0.4594594594594595,0.0196560196560196,0.1056511056511056,5.8309999999999995,0.946,0.01983333333333333,0.0023243243243243243,0.8531666666666667,1.0,49.009,16.767000000000003,0.16669727891156463,0.041196560196560206,0.6394863945578231,0.5669950859950861
관악구,삼성동,193,293,114,1,18,0,165,0,23,0,179,133,188,60,0,0.689119170984456,0.5906735751295337,0.005181347150259,0.0932642487046632,0.0,0.6416382252559727,0.5631399317406144,0.0,0.0784982935153583,0.0,0.6109215017064846,7.14,3.9379999999999997,0.03699481865284974,0.01344027303754266,0.7261139896373057,0.6550784982935154,44.278,3.543,0.229419689119171,0.012092150170648465,0.8200932642487047,0.5752320819112628
관악구,서림동,201,266,53,48,12,2,87,0,24,0,59,115,111,86,96,0.572139303482587,0.263681592039801,0.2388059701492537,0.0597014925373134,0.0099502487562189,0.4172932330827067,0.3270676691729323,0.0,0.0902255639097744,0.0,0.2218045112781954,10.234,17.618,0.05091542288557214,0.06623308270676691,0.6230547263681592,0.48352631578947364,68.402,34.899,0.3403084577114428,0.13119924812030076,0.6039900497512438,0.45826691729323304
관악구,서원동,201,203,115,32,62,2,143,0,93,0,0,211,236,0,0,1.0,0.572139303482587,0.1592039800995024,0.308457711442786,0.0099502487562189,1.0,0.7044334975369458,0.0,0.458128078817734,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.631999999999998,7.812,0.06782089552238806,0.03848275862068966,0.639960199004975,0.7429162561576355
관악구,성현동,451,603,118,101,48,0,64,0,118,0,392,267,182,184,29,0.5920177383592018,0.2616407982261641,0.2239467849223946,0.106430155210643,0.0,0.3018242122719735,0.1061359867330016,0.0,0.1956882255389718,0.0,0.6500829187396352,21.896,13.553999999999998,0.048549889135254994,0.022477611940298504,0.6405676274944568,0.324301824212272,148.67,23.213,0.3296452328159645,0.038495854063018246,0.5912860310421286,0.14463184079601984
관악구,신림동,125,119,48,0,30,0,75,0,0,0,0,78,75,47,44,0.624,0.384,0.0,0.24,0.0,0.6302521008403361,0.6302521008403361,0.0,0.0,0.0,0.0,5.593,7.48,0.044744,0.06285714285714286,0.668744,0.693109243697479,36.830999999999996,14.828000000000001,0.29464799999999997,0.12460504201680674,0.6786479999999999,0.7548571428571429
관악구,신사동,205,264,68,7,54,0,78,0,117,0,100,129,195,76,0,0.6292682926829268,0.3317073170731707,0.0341463414634146,0.2634146341463415,0.0,0.7386363636363636,0.2954545454545454,0.0,0.4431818181818182,0.0,0.3787878787878788,9.044,2.1999999999999997,0.044117073170731706,0.008333333333333331,0.6733853658536585,0.746969696969697,61.33,10.728000000000002,0.29917073170731706,0.040636363636363644,0.6308780487804877,0.33609090909090905
관악구,신원동,158,179,39,0,54,0,61,0,62,0,56,93,123,65,0,0.5886075949367089,0.2468354430379747,0.0,0.3417721518987341,0.0,0.6871508379888268,0.3407821229050279,0.0,0.3463687150837989,0.0,0.3128491620111732,7.734999999999999,1.232,0.048955696202531644,0.00688268156424581,0.6375632911392405,0.6940335195530726,52.712999999999994,5.712,0.33362658227848097,0.031910614525139665,0.5804620253164556,0.37269273743016756
관악구,은천동,468,656,174,91,53,0,245,0,48,0,534,318,293,150,0,0.6794871794871795,0.3717948717948718,0.1944444444444444,0.1132478632478632,0.0,0.4466463414634146,0.3734756097560975,0.0,0.073170731707317,0.0,0.8140243902439024,17.849999999999998,11.748,0.03814102564102564,0.017908536585365852,0.7176282051282051,0.46455487804878043,124.39799999999998,8.838000000000001,0.26580769230769224,0.013472560975609758,0.637602564102564,0.3869481707317073
관악구,인헌동,311,319,89,37,73,8,65,0,96,58,253,207,219,104,0,0.6655948553054662,0.2861736334405145,0.1189710610932476,0.2347266881028939,0.0257234726688102,0.6865203761755486,0.2037617554858934,0.0,0.3009404388714733,0.1818181818181818,0.7931034482758621,12.376,5.566,0.03979421221864952,0.017448275862068964,0.7053890675241158,0.7039686520376176,88.82799999999999,15.213,0.285620578778135,0.04768965517241379,0.5717942122186495,0.2514514106583072
관악구,조원동,160,216,64,42,53,0,153,0,42,0,0,159,195,1,21,0.99375,0.4,0.2625,0.33125,0.0,0.9027777777777778,0.7083333333333334,0.0,0.1944444444444444,0.0,0.0,0.119,3.5700000000000003,0.0007437499999999999,0.01652777777777778,0.9944937500000001,0.9193055555555556,14.182999999999998,10.605,0.08864375,0.04909722222222222,0.48864375000000004,0.7574305555555556
