,행정동코드,시도명,시군구명,읍면동명,법정동코드,동리명
1325,1154500000,서울특별시,금천구,-,1154500000,금천구
1326,1154551000,서울특별시,금천구,가산동,1154510100,가산동
1327,1154551500,서울특별시,금천구,가산동민원분소,1154510100,가산동
1328,1154561000,서울특별시,금천구,독산제1동,1154510200,독산동
1329,1154561500,서울특별시,금천구,독산제1동분소,1154510200,독산동
1330,1154562000,서울특별시,금천구,독산제2동,1154510200,독산동
1331,1154563000,서울특별시,금천구,독산제3동,1154510200,독산동
1332,1154564000,서울특별시,금천구,독산제4동,1154510200,독산동
1333,1154565000,서울특별시,금천구,독산본동,1154510200,독산동
1334,1154566000,서울특별시,금천구,시흥본동,1154510300,시흥동
1335,1154567000,서울특별시,금천구,시흥제1동,1154510300,시흥동
1336,1154568000,서울특별시,금천구,시흥제2동,1154510300,시흥동
1337,1154569000,서울특별시,금천구,시흥제3동,1154510300,시흥동
1338,1154570000,서울특별시,금천구,시흥제4동,1154510300,시흥동
1339,1154571000,서울특별시,금천구,시흥제5동,1154510300,시흥동
1340,1156000000,서울특별시,영등포구,-,1156000000,영등포구
1341,1156000000,서울특별시,영등포구,-,1156000100,독산동
1342,1156000000,서울특별시,영등포구,-,1156000200,염창동
1343,1156000000,서울특별시,영등포구,-,1156000300,목동
1344,1156000000,서울특별시,영등포구,-,1156000400,등촌동
1345,1156000000,서울특별시,영등포구,-,1156000500,화곡동
1346,1156000000,서울특별시,영등포구,-,1156000600,신월동
1347,1156000000,서울특별시,영등포구,-,1156000700,마곡동
1348,1156000000,서울특별시,영등포구,-,1156000800,가양동
1349,1156000000,서울특별시,영등포구,-,1156000900,내발산동
1350,1156000000,서울특별시,영등포구,-,1156001000,외발산동
1351,1156000000,서울특별시,영등포구,-,1156001100,공항동
1352,1156000000,서울특별시,영등포구,-,1156001200,방화동
1353,1156000000,서울특별시,영등포구,-,1156001300,과해동
1354,1156000000,서울특별시,영등포구,-,1156001400,신정동
1355,1156000000,서울특별시,영등포구,-,1156001500,오곡동
1356,1156000000,서울특별시,영등포구,-,1156001600,오쇠동
1357,1156000000,서울특별시,영등포구,-,1156001700,구로동
1358,1156000000,서울특별시,영등포구,-,1156001800,가리봉동
1359,1156000000,서울특별시,영등포구,-,1156001900,시흥동
1360,1156000000,서울특별시,영등포구,-,1156002000,고척동
1361,1156000000,서울특별시,영등포구,-,1156002100,개봉동
1362,1156000000,서울특별시,영등포구,-,1156002200,오류동
1363,1156000000,서울특별시,영등포구,-,1156002300,궁동
1364,1156000000,서울특별시,영등포구,-,1156002400,온수동
1365,1156000000,서울특별시,영등포구,-,1156002500,천왕동
1366,1156000000,서울특별시,영등포구,-,1156002600,항동
1367,1156000000,서울특별시,영등포구,-,1156002700,신도림동
1368,1156000000,서울특별시,영등포구,-,1156002800,개화동
1369,1156000000,서울특별시,영등포구,-,1156002900,반포동
1370,1156000000,서울특별시,영등포구,-,1156003000,잠원동
1371,1156000000,서울특별시,영등포구,-,1156003100,서초동
1372,1156000000,서울특별시,영등포구,-,1156003200,양재동
1373,1156000000,서울특별시,영등포구,-,1156003300,우면동
1374,1156000000,서울특별시,영등포구,-,1156003400,원지동
1375,1156000000,서울특별시,영등포구,-,1156003500,노량진동
1376,1156000000,서울특별시,영등포구,-,1156003600,상도동
1377,1156000000,서울특별시,영등포구,-,1156003700,상도제1동
1378,1156000000,서울특별시,영등포구,-,1156003800,봉천동
1379,1156000000,서울특별시,영등포구,-,1156003900,본동
1380,1156000000,서울특별시,영등포구,-,1156004000,흑석동
1381,1156000000,서울특별시,영등포구,-,1156004100,동작동
1382,1156000000,서울특별시,영등포구,-,1156004200,사당동
1383,1156000000,서울특별시,영등포구,-,1156004300,방배동
1384,1156000000,서울특별시,영등포구,-,1156004400,신림동
1385,1156000000,서울특별시,영등포구,-,1156004500,대방동
1386,1156000000,서울특별시,영등포구,-,1156004600,신대방동
1387,1156000000,서울특별시,영등포구,-,1156004700,양평동
1388,1156000000,서울특별시,영등포구,-,1156090100,영등포1동
1389,1156000000,서울특별시,영등포구,-,1156090200,영등포2동
1390,1156000000,서울특별시,영등포구,-,1156090300,영등포3동
1391,1156000000,서울특별시,영등포구,-,1156090400,당산1동
1392,1156000000,서울특별시,영등포구,-,1156090500,당산2동
1393,1156000000,서울특별시,영등포구,-,1156090600,도림1동
1394,1156000000,서울특별시,영등포구,-,1156090700,도림2동
1395,1156000000,서울특별시,영등포구,-,1156090800,문래1동
1396,1156000000,서울특별시,영등포구,-,1156090900,문래2동
1397,1156000000,서울특별시,영등포구,-,1156091000,양평1동
1398,1156000000,서울특별시,영등포구,-,1156091100,양평2동
1399,1156000000,서울특별시,영등포구,-,1156091200,신길1동
1400,1156000000,서울특별시,영등포구,-,1156091300,신길2동
1401,1156000000,서울특별시,영등포구,-,1156091400,신길3동
1402,1156000000,서울특별시,영등포구,-,1156091500,신길4동
1403,1156000000,서울특별시,영등포구,-,1156091600,신길5동
1404,1156000000,서울특별시,영등포구,-,1156091700,신길6동
1405,1156000000,서울특별시,영등포구,-,1156091800,신길7동
1406,1156000000,서울특별시,영등포구,-,1156091900,대림1동
1407,1156000000,서울특별시,영등포구,-,1156092000,대림2동
1408,1156000000,서울특별시,영등포구,-,1156092100,대림3동
1409,1156051000,서울특별시,영등포구,영등포제1동,1156010100,영등포동
1410,1156051500,서울특별시,영등포구,영등포본동,1156010100,영등포동
1411,1156051500,서울특별시,영등포구,영등포본동,1156013200,신길동
1412,1156052000,서울특별시,영등포구,영등포제2동,1156010200,영등포동1가
1413,1156052000,서울특별시,영등포구,영등포제2동,1156010300,영등포동2가
1414,1156052000,서울특별시,영등포구,영등포제2동,1156010400,영등포동3가
1415,1156052000,서울특별시,영등포구,영등포제2동,1156010500,영등포동4가
1416,1156052000,서울특별시,영등포구,영등포제2동,1156010600,영등포동5가
1417,1156053000,서울특별시,영등포구,영등포제3동,1156010700,영등포동6가
1418,1156053000,서울특별시,영등포구,영등포제3동,1156010800,영등포동7가
1419,1156053000,서울특별시,영등포구,영등포제3동,1156010900,영등포동8가
1420,1156053500,서울특별시,영등포구,영등포동,1156010100,영등포동
1421,1156053500,서울특별시,영등포구,영등포동,1156010200,영등포동1가
1422,1156053500,서울특별시,영등포구,영등포동,1156010300,영등포동2가
1423,1156053500,서울특별시,영등포구,영등포동,1156010400,영등포동3가
1424,1156053500,서울특별시,영등포구,영등포동,1156010500,영등포동4가
1425,1156053500,서울특별시,영등포구,영등포동,1156010600,영등포동5가
1426,1156053500,서울특별시,영등포구,영등포동,1156010700,영등포동6가
1427,1156053500,서울특별시,영등포구,영등포동,1156010800,영등포동7가
1428,1156053500,서울특별시,영등포구,영등포동,1156010900,영등포동8가
1429,1156054000,서울특별시,영등포구,여의동,1156011000,여의도동
1430,1156055000,서울특별시,영등포구,당산제1동,1156011100,당산동1가
1431,1156055000,서울특별시,영등포구,당산제1동,1156011200,당산동2가
1432,1156055000,서울특별시,영등포구,당산제1동,1156011300,당산동3가
1433,1156056000,서울특별시,영등포구,당산제2동,1156011400,당산동4가
1434,1156056000,서울특별시,영등포구,당산제2동,1156011500,당산동5가
1435,1156056000,서울특별시,영등포구,당산제2동,1156011600,당산동6가
1436,1156056000,서울특별시,영등포구,당산제2동,1156011700,당산동
1437,1156057000,서울특별시,영등포구,도림제1동,1156011800,도림동
1438,1156058000,서울특별시,영등포구,도림제2동,1156011800,도림동
1439,1156058500,서울특별시,영등포구,도림동,1156011800,도림동
1440,1156059000,서울특별시,영등포구,문래제1동,1156011900,문래동1가
1441,1156059000,서울특별시,영등포구,문래제1동,1156012000,문래동2가
1442,1156059000,서울특별시,영등포구,문래제1동,1156012100,문래동3가
1443,1156060000,서울특별시,영등포구,문래제2동,1156012200,문래동4가
1444,1156060000,서울특별시,영등포구,문래제2동,1156012300,문래동5가
1445,1156060000,서울특별시,영등포구,문래제2동,1156012400,문래동6가
1446,1156060500,서울특별시,영등포구,문래동,1156011900,문래동1가
1447,1156060500,서울특별시,영등포구,문래동,1156012000,문래동2가
1448,1156060500,서울특별시,영등포구,문래동,1156012100,문래동3가
1449,1156060500,서울특별시,영등포구,문래동,1156012200,문래동4가
1450,1156060500,서울특별시,영등포구,문래동,1156012300,문래동5가
1451,1156060500,서울특별시,영등포구,문래동,1156012400,문래동6가
1452,1156061000,서울특별시,영등포구,양평제1동,1156012500,양평동1가
1453,1156061000,서울특별시,영등포구,양평제1동,1156012600,양평동2가
1454,1156061000,서울특별시,영등포구,양평제1동,1156012700,양평동3가
1455,1156062000,서울특별시,영등포구,양평제2동,1156012700,양평동3가
1456,1156062000,서울특별시,영등포구,양평제2동,1156012800,양평동4가
1457,1156062000,서울특별시,영등포구,양평제2동,1156012900,양평동5가
1458,1156062000,서울특별시,영등포구,양평제2동,1156013000,양평동6가
1459,1156062000,서울특별시,영등포구,양평제2동,1156013100,양화동
1460,1156062000,서울특별시,영등포구,양평제2동,1156013400,양평동
1461,1156063000,서울특별시,영등포구,신길제1동,1156013200,신길동
1462,1156064000,서울특별시,영등포구,신길제2동,1156013200,신길동
1463,1156065000,서울특별시,영등포구,신길제3동,1156013200,신길동
1464,1156066000,서울특별시,영등포구,신길제4동,1156013200,신길동
1465,1156067000,서울특별시,영등포구,신길제5동,1156013200,신길동
1466,1156067000,서울특별시,영등포구,신길제5동,1156013300,대림동
1467,1156068000,서울특별시,영등포구,신길제6동,1156013200,신길동
1468,1156069000,서울특별시,영등포구,신길제7동,1156013200,신길동
1469,1156070000,서울특별시,영등포구,대림제1동,1156013300,대림동
1470,1156071000,서울특별시,영등포구,대림제2동,1156013300,대림동
1471,1156072000,서울특별시,영등포구,대림제3동,1156013300,대림동
1472,1159000000,서울특별시,동작구,-,1159000000,동작구
1473,1159000000,서울특별시,동작구,-,1159090100,노량진1동
1474,1159000000,서울특별시,동작구,-,1159090200,노량진2동
1475,1159000000,서울특별시,동작구,-,1159090300,상도2동
1476,1159000000,서울특별시,동작구,-,1159090400,상도3동
1477,1159000000,서울특별시,동작구,-,1159090500,상도4동
1478,1159000000,서울특별시,동작구,-,1159090600,흑석1동
1479,1159000000,서울특별시,동작구,-,1159090700,흑석2동
1480,1159000000,서울특별시,동작구,-,1159090800,흑석3동
1481,1159000000,서울특별시,동작구,-,1159090900,사당1동
1482,1159000000,서울특별시,동작구,-,1159091000,사당2동
1483,1159000000,서울특별시,동작구,-,1159091100,사당3동
1484,1159000000,서울특별시,동작구,-,1159091200,사당4동
1485,1159000000,서울특별시,동작구,-,1159091300,신대방1동
1486,1159000000,서울특별시,동작구,-,1159091400,신대방2동
1487,1159051000,서울특별시,동작구,노량진제1동,1159010100,노량진동
1488,1159051000,서울특별시,동작구,노량진제1동,1159010400,본동
1489,1159052000,서울특별시,동작구,노량진제2동,1159010100,노량진동
1490,1159053000,서울특별시,동작구,상도제1동,1159010200,상도동
1491,1159053000,서울특별시,동작구,상도제1동,1159010300,상도1동
1492,1159054000,서울특별시,동작구,상도제2동,1159010200,상도동
1493,1159055000,서울특별시,동작구,상도제3동,1159010200,상도동
1494,1159056000,서울특별시,동작구,상도제4동,1159010200,상도동
1495,1159056100,서울특별시,동작구,상도제5동,1159010200,상도동
1496,1159056100,서울특별시,동작구,상도제5동,1159010300,상도1동
1497,1159057000,서울특별시,동작구,본동,1159010400,본동
1498,1159058000,서울특별시,동작구,흑석제1동,1159010500,흑석동
1499,1159059000,서울특별시,동작구,흑석제2동,1159010500,흑석동
1500,1159060000,서울특별시,동작구,흑석제3동,1159010500,흑석동
1501,1159060500,서울특별시,동작구,흑석동,1159010500,흑석동
1502,1159061000,서울특별시,동작구,동작동,1159010600,동작동
1503,1159061000,서울특별시,동작구,동작동,1159010700,사당동
1504,1159062000,서울특별시,동작구,사당제1동,1159010700,사당동
1505,1159063000,서울특별시,동작구,사당제2동,1159010600,동작동
1506,1159063000,서울특별시,동작구,사당제2동,1159010700,사당동
1507,1159064000,서울특별시,동작구,사당제3동,1159010700,사당동
1508,1159065000,서울특별시,동작구,사당제4동,1159010700,사당동
1509,1159065100,서울특별시,동작구,사당제5동,1159010700,사당동
1510,1159066000,서울특별시,동작구,대방동,1159010800,대방동
1511,1159067000,서울특별시,동작구,신대방제1동,1159010900,신대방동
1512,1159068000,서울특별시,동작구,신대방제2동,1159010900,신대방동
1513,1162000000,서울특별시,관악구,-,1162000000,관악구
1514,1162000000,서울특별시,관악구,-,1162000100,대방동
1515,1162000000,서울특별시,관악구,-,1162000200,신대방동
1516,1162000000,서울특별시,관악구,-,1162000300,노량진동
1517,1162000000,서울특별시,관악구,-,1162000400,상도동
1518,1162000000,서울특별시,관악구,-,1162000500,본동
1519,1162000000,서울특별시,관악구,-,1162000600,흑석동
1520,1162000000,서울특별시,관악구,-,1162000700,동작동
1521,1162000000,서울특별시,관악구,-,1162000800,사당동
1522,1162000000,서울특별시,관악구,-,1162000900,방배동
1523,1162000000,서울특별시,관악구,-,1162001000,상도제1동
1524,1162000000,서울특별시,관악구,-,1162090100,봉천본동
1525,1162000000,서울특별시,관악구,-,1162090200,봉천1동
1526,1162000000,서울특별시,관악구,-,1162090300,봉천2동
1527,1162000000,서울특별시,관악구,-,1162090400,봉천3동
1528,1162000000,서울특별시,관악구,-,1162090500,봉천4동
1529,1162000000,서울특별시,관악구,-,1162090600,봉천5동
1530,1162000000,서울특별시,관악구,-,1162090700,봉천6동
1531,1162000000,서울특별시,관악구,-,1162090800,봉천7동
1532,1162000000,서울특별시,관악구,-,1162090900,봉천8동
1533,1162000000,서울특별시,관악구,-,1162091000,봉천9동
1534,1162000000,서울특별시,관악구,-,1162091100,봉천10동
1535,1162000000,서울특별시,관악구,-,1162091200,봉천11동
1536,1162000000,서울특별시,관악구,-,1162091300,신림본동
1537,1162000000,서울특별시,관악구,-,1162091400,신림1동
1538,1162000000,서울특별시,관악구,-,1162091500,신림2동
1539,1162000000,서울특별시,관악구,-,1162091600,신림3동
1540,1162000000,서울특별시,관악구,-,1162091700,신림4동
1541,1162000000,서울특별시,관악구,-,1162091800,신림5동
1542,1162000000,서울특별시,관악구,-,1162091900,신림6동
1543,1162000000,서울특별시,관악구,-,1162092000,신림7동
1544,1162000000,서울특별시,관악구,-,1162092100,신림8동
1545,1162000000,서울특별시,관악구,-,1162092200,신림9동
1546,1162000000,서울특별시,관악구,-,1162092300,신림10동
1547,1162000000,서울특별시,관악구,-,1162092400,신림11동
1548,1162051000,서울특별시,관악구,봉천본동,1162010100,봉천동
1549,1162052000,서울특별시,관악구,봉천제1동,1162010100,봉천동
1550,1162052500,서울특별시,관악구,보라매동,1162010100,봉천동
1551,1162053000,서울특별시,관악구,봉천제2동,1162010100,봉천동
1552,1162054000,서울특별시,관악구,봉천제3동,1162010100,봉천동
1553,1162054500,서울특별시,관악구,청림동,1162010100,봉천동
1554,1162055000,서울특별시,관악구,봉천제4동,1162010100,봉천동
1555,1162056000,서울특별시,관악구,봉천제5동,1162010100,봉천동
1556,1162056500,서울특별시,관악구,성현동,1162010100,봉천동
1557,1162057000,서울특별시,관악구,봉천제6동,1162010100,봉천동
1558,1162057500,서울특별시,관악구,행운동,1162010100,봉천동
1559,1162058000,서울특별시,관악구,봉천제7동,1162010100,봉천동
1560,1162058500,서울특별시,관악구,낙성대동,1162010100,봉천동
1561,1162059000,서울특별시,관악구,봉천제8동,1162010100,봉천동
1562,1162059500,서울특별시,관악구,청룡동,1162010100,봉천동
1563,1162060000,서울특별시,관악구,봉천제9동,1162010100,봉천동
1564,1162060500,서울특별시,관악구,은천동,1162010100,봉천동
1565,1162061000,서울특별시,관악구,봉천제10동,1162010100,봉천동
1566,1162061500,서울특별시,관악구,중앙동,1162010100,봉천동
1567,1162062000,서울특별시,관악구,봉천제11동,1162010100,봉천동
1568,1162062500,서울특별시,관악구,인헌동,1162010100,봉천동
1569,1162063000,서울특별시,관악구,남현동,1162010300,남현동
1570,1162064000,서울특별시,관악구,신림본동,1162010100,봉천동
1571,1162064000,서울특별시,관악구,신림본동,1162010200,신림동
1572,1162064500,서울특별시,관악구,서원동,1162010200,신림동
1573,1162065000,서울특별시,관악구,신림제1동,1162010200,신림동
1574,1162065500,서울특별시,관악구,신원동,1162010200,신림동
1575,1162066000,서울특별시,관악구,신림제2동,1162010200,신림동
1576,1162066500,서울특별시,관악구,서림동,1162010200,신림동
1577,1162067000,서울특별시,관악구,신림제3동,1162010200,신림동
1578,1162068000,서울특별시,관악구,신림제4동,1162010200,신림동
1579,1162068500,서울특별시,관악구,신사동,1162010200,신림동
1580,1162069000,서울특별시,관악구,신림제5동,1162010200,신림동
1581,1162069500,서울특별시,관악구,신림동,1162010200,신림동
1582,1162070000,서울특별시,관악구,신림제6동,1162010200,신림동
1583,1162071000,서울특별시,관악구,신림제7동,1162010200,신림동
1584,1162071500,서울특별시,관악구,난향동,1162010200,신림동
1585,1162072000,서울특별시,관악구,신림제8동,1162010200,신림동
1586,1162072500,서울특별시,관악구,조원동,1162010200,신림동
1587,1162073000,서울특별시,관악구,신림제9동,1162010200,신림동
1588,1162073500,서울특별시,관악구,대학동,1162010200,신림동
1589,1162074000,서울특별시,관악구,신림제10동,1162010200,신림동
1590,1162074500,서울특별시,관악구,삼성동,1162010200,신림동
1591,1162075000,서울특별시,관악구,신림제11동,1162010200,신림동
1592,1162076000,서울특별시,관악구,신림제12동,1162010200,신림동
1593,1162076500,서울특별시,관악구,미성동,1162010200,신림동
1594,1162077000,서울특별시,관악구,신림제13동,1162010200,신림동
1595,1162077500,서울특별시,관악구,난곡동,1162010200,신림동
1596,1165000000,서울특별시,서초구,-,1165000000,서초구
1597,1165000000,서울특별시,서초구,-,1165011200,역삼동
1598,1165000000,서울특별시,서초구,-,1165090100,서초1동
1599,1165000000,서울특별시,서초구,-,1165090200,서초2동
1600,1165000000,서울특별시,서초구,-,1165090300,서초3동
1601,1165000000,서울특별시,서초구,-,1165090400,반포본동
1602,1165000000,서울특별시,서초구,-,1165090500,반포1동
1603,1165000000,서울특별시,서초구,-,1165090600,반포2동
1604,1165000000,서울특별시,서초구,-,1165090700,반포3동
1605,1165000000,서울특별시,서초구,-,1165090800,방배본동
1606,1165000000,서울특별시,서초구,-,1165090900,방배1동
1607,1165000000,서울특별시,서초구,-,1165091000,방배2동
1608,1165000000,서울특별시,서초구,-,1165091100,방배3동
1609,1165000000,서울특별시,서초구,-,1165091200,도곡1동
1610,1165000000,서울특별시,서초구,-,1165091300,도곡2동
1611,1165001100,서울특별시,서초구,도곡동,1165000100,개포동
1612,1165001100,서울특별시,서초구,도곡동,1165010200,양재동
1613,1165050100,서울특별시,서초구,도곡동,1165010500,도곡동
1614,1165051000,서울특별시,서초구,서초1동,1165010800,서초동
1615,1165052000,서울특별시,서초구,서초2동,1165010800,서초동
1616,1165053000,서울특별시,서초구,서초3동,1165010100,방배동
1617,1165053000,서울특별시,서초구,서초3동,1165010800,서초동
1618,1165053100,서울특별시,서초구,서초4동,1165010800,서초동
1619,1165054000,서울특별시,서초구,잠원동,1165010600,잠원동
1620,1165054000,서울특별시,서초구,잠원동,1165010700,반포동
1621,1165054000,서울특별시,서초구,잠원동,1165011300,신사동
1622,1165055000,서울특별시,서초구,반포본동,1165010700,반포동
1623,1165056000,서울특별시,서초구,반포1동,1165010700,반포동
1624,1165056000,서울특별시,서초구,반포1동,1165010800,서초동
1625,1165057000,서울특별시,서초구,반포2동,1165010700,반포동
1626,1165058000,서울특별시,서초구,반포3동,1165010600,잠원동
1627,1165058000,서울특별시,서초구,반포3동,1165010700,반포동
1628,1165058100,서울특별시,서초구,반포4동,1165010700,반포동
1629,1165058100,서울특별시,서초구,반포4동,1165010800,서초동
1630,1165059000,서울특별시,서초구,방배본동,1165010100,방배동
1631,1165060000,서울특별시,서초구,방배1동,1165010100,방배동
1632,1165061000,서울특별시,서초구,방배2동,1165010100,방배동
1633,1165062000,서울특별시,서초구,방배3동,1165010100,방배동
1634,1165062100,서울특별시,서초구,방배4동,1165010100,방배동
1635,1165063000,서울특별시,서초구,도곡제1동,1165010200,양재동
1636,1165063000,서울특별시,서초구,도곡제1동,1165010500,도곡동
1637,1165064000,서울특별시,서초구,도곡제2동,1165000100,개포동
1638,1165064000,서울특별시,서초구,도곡제2동,1165010200,양재동
1639,1165064000,서울특별시,서초구,도곡제2동,1165010500,도곡동
1640,1165065000,서울특별시,서초구,양재동,1165010200,양재동
1641,1165065000,서울특별시,서초구,양재동,1165010300,우면동
1642,1165065000,서울특별시,서초구,양재동,1165010400,원지동
1643,1165065000,서울특별시,서초구,양재동,1165010500,도곡동
1644,1165065100,서울특별시,서초구,양재1동,1165010200,양재동
1645,1165065100,서울특별시,서초구,양재1동,1165010300,우면동
1646,1165065200,서울특별시,서초구,양재2동,1165010200,양재동
1647,1165065200,서울특별시,서초구,양재2동,1165010400,원지동
1648,1165066000,서울특별시,서초구,내곡동,1165010900,내곡동
1649,1165066000,서울특별시,서초구,내곡동,1165011000,염곡동
1650,1165066000,서울특별시,서초구,내곡동,1165011100,신원동
1651,1168000000,서울특별시,강남구,-,1168000000,강남구
1652,1168000000,서울특별시,강남구,-,1168000100,잠원동
1653,1168000000,서울특별시,강남구,-,1168000200,양재동
1654,1168000000,서울특별시,강남구,-,1168000300,원지동
1655,1168000000,서울특별시,강남구,-,1168000400,우면동
1656,1168000000,서울특별시,강남구,-,1168000500,염곡동
1657,1168000000,서울특별시,강남구,-,1168000600,내곡동
1658,1168000000,서울특별시,강남구,-,1168000700,신원동
1659,1168000000,서울특별시,강남구,-,1168000800,방배동
1660,1168000000,서울특별시,강남구,-,1168000900,하일동
1661,1168000000,서울특별시,강남구,-,1168001000,상일동
1662,1168000000,서울특별시,강남구,-,1168001100,명일동
1663,1168000000,서울특별시,강남구,-,1168001200,고덕동
1664,1168000000,서울특별시,강남구,-,1168001300,암사동
1665,1168000000,서울특별시,강남구,-,1168001400,천호동
1666,1168000000,서울특별시,강남구,-,1168001500,성내동
1667,1168000000,서울특별시,강남구,-,1168001600,풍납동
1668,1168000000,서울특별시,강남구,-,1168001700,길동
1669,1168000000,서울특별시,강남구,-,1168001800,둔촌동
1670,1168000000,서울특별시,강남구,-,1168001900,거여동
1671,1168000000,서울특별시,강남구,-,1168002000,마천동
1672,1168000000,서울특별시,강남구,-,1168002100,방이동
1673,1168000000,서울특별시,강남구,-,1168002200,이동
1674,1168000000,서울특별시,강남구,-,1168002300,오금동
1675,1168000000,서울특별시,강남구,-,1168002400,송파동
1676,1168000000,서울특별시,강남구,-,1168002500,석촌동
1677,1168000000,서울특별시,강남구,-,1168002600,가락동
1678,1168000000,서울특별시,강남구,-,1168002700,문정동
1679,1168000000,서울특별시,강남구,-,1168002800,잠실동
1680,1168000000,서울특별시,강남구,-,1168002900,신천동
1681,1168000000,서울특별시,강남구,-,1168003000,삼전동
1682,1168000000,서울특별시,강남구,-,1168003100,송금동
1683,1168000000,서울특별시,강남구,-,1168003200,장지동
1684,1168000000,서울특별시,강남구,-,1168003300,학동
1685,1168000000,서울특별시,강남구,-,1168011600,반포동
1686,1168000000,서울특별시,강남구,-,1168011700,서초동
1687,1168000000,서울특별시,강남구,-,1168090100,압구정1동
1688,1168000000,서울특별시,강남구,-,1168090200,압구정2동
1689,1168000000,서울특별시,강남구,-,1168090300,청담1동
1690,1168000000,서울특별시,강남구,-,1168090400,청담2동
1691,1168000000,서울특별시,강남구,-,1168090500,삼성1동
1692,1168000000,서울특별시,강남구,-,1168090600,삼성2동
1693,1168000000,서울특별시,강남구,-,1168090700,대치1동
1694,1168000000,서울특별시,강남구,-,1168090800,대치2동
1695,1168000000,서울특별시,강남구,-,1168090900,대치3동
1696,1168000000,서울특별시,강남구,-,1168091000,대치4동
1697,1168000000,서울특별시,강남구,-,1168091100,역삼1동
1698,1168000000,서울특별시,강남구,-,1168091200,역삼2동
1699,1168000000,서울특별시,강남구,-,1168091300,도곡1동
1700,1168000000,서울특별시,강남구,-,1168091400,도곡2동
1701,1168000000,서울특별시,강남구,-,1168091500,개포1동
1702,1168000000,서울특별시,강남구,-,1168091600,개포2동
1703,1168000000,서울특별시,강남구,-,1168091700,개포3동
1704,1168000000,서울특별시,강남구,-,1168091800,개포4동
1705,1168001100,서울특별시,강남구,압구정동,1168010700,신사동
1706,1168050100,서울특별시,강남구,압구정동,1168011000,압구정동
1707,1168050200,서울특별시,강남구,청담동,1168010400,청담동
1708,1168050200,서울특별시,강남구,청담동,1168011000,압구정동
1709,1168051000,서울특별시,강남구,신사동,1168010700,신사동
1710,1168051000,서울특별시,강남구,신사동,1168011000,압구정동
1711,1168052000,서울특별시,강남구,논현동,1168010800,논현동
1712,1168052100,서울특별시,강남구,논현1동,1168010800,논현동
1713,1168053000,서울특별시,강남구,학동,1168010800,논현동
1714,1168053100,서울특별시,강남구,논현2동,1168010800,논현동
1715,1168054000,서울특별시,강남구,압구정제1동,1168010700,신사동
1716,1168054000,서울특별시,강남구,압구정제1동,1168011000,압구정동
1717,1168054500,서울특별시,강남구,압구정동,1168010700,신사동
1718,1168054500,서울특별시,강남구,압구정동,1168011000,압구정동
1719,1168055000,서울특별시,강남구,압구정제2동,1168010700,신사동
1720,1168055000,서울특별시,강남구,압구정제2동,1168011000,압구정동
1721,1168056000,서울특별시,강남구,청담제1동,1168010400,청담동
1722,1168056500,서울특별시,강남구,청담동,1168010400,청담동
1723,1168057000,서울특별시,강남구,청담제2동,1168010400,청담동
1724,1168058000,서울특별시,강남구,삼성1동,1168010500,삼성동
1725,1168059000,서울특별시,강남구,삼성2동,1168010500,삼성동
1726,1168060000,서울특별시,강남구,대치1동,1168010600,대치동
1727,1168060000,서울특별시,강남구,대치1동,1168011800,도곡동
1728,1168061000,서울특별시,강남구,대치2동,1168010600,대치동
1729,1168062000,서울특별시,강남구,대치제3동,1168010600,대치동
1730,1168063000,서울특별시,강남구,대치4동,1168010600,대치동
1731,1168064000,서울특별시,강남구,역삼1동,1168010100,역삼동
1732,1168065000,서울특별시,강남구,역삼2동,1168010100,역삼동
1733,1168065500,서울특별시,강남구,도곡1동,1168011800,도곡동
1734,1168065600,서울특별시,강남구,도곡2동,1168011800,도곡동
1735,1168066000,서울특별시,강남구,개포1동,1168010200,포이동
1736,1168066000,서울특별시,강남구,개포1동,1168010300,개포동
1737,1168067000,서울특별시,강남구,개포2동,1168010300,개포동
1738,1168067000,서울특별시,강남구,개포2동,1168011400,일원동
1739,1168068000,서울특별시,강남구,개포제3동,1168010300,개포동
1740,1168068000,서울특별시,강남구,개포제3동,1168011400,일원동
1741,1168069000,서울특별시,강남구,개포4동,1168010200,포이동
1742,1168069000,서울특별시,강남구,개포4동,1168010300,개포동
1743,1168070000,서울특별시,강남구,세곡동,1168011100,세곡동
1744,1168070000,서울특별시,강남구,세곡동,1168011200,자곡동
1745,1168070000,서울특별시,강남구,세곡동,1168011300,율현동
1746,1168071000,서울특별시,강남구,일원동,1168011400,일원동
1747,1168071000,서울특별시,강남구,일원동,1168011500,수서동
1748,1168071500,서울특별시,강남구,일원동분소,1168000000,강남구
1749,1168072000,서울특별시,강남구,일원본동,1168011400,일원동
1750,1168072000,서울특별시,강남구,일원본동,1168011500,수서동
1751,1168073000,서울특별시,강남구,일원1동,1168011400,일원동
1752,1168073000,서울특별시,강남구,일원1동,1168011500,수서동
1753,1168074000,서울특별시,강남구,일원2동,1168010300,개포동
1754,1168074000,서울특별시,강남구,일원2동,1168010600,대치동
1755,1168074000,서울특별시,강남구,일원2동,1168011400,일원동
1756,1168075000,서울특별시,강남구,수서동,1168011500,수서동
1757,1171000000,서울특별시,송파구,-,1171000000,송파구
1758,1171050100,서울특별시,송파구,송파동,1171010400,송파동
1759,1171051000,서울특별시,송파구,풍납1동,1171010300,풍납동
1760,1171052000,서울특별시,송파구,풍납2동,1171010300,풍납동
