,EMD_CD,EMD_NM,SGG_OID,COL_ADM_SE,GID,기간,행정동,행정동코드,시도명,시군구명,행정동,법정동코드,동리명,기간,자치구,계_정원,국공립_정원,민간_정원,가정_정원,직장_정원,계_현원,국공립_현원,민간_현원,가정_현원,직장_현원,기타_정원,기타_현원,합계_정원충족률,국공립_정원충족률,민간_정원충족률,가정_정원충족률,직장_정원충족률,기타_정원충족률,합계,국공립,사회복지법인,법인·단체 등,민간,가정,부모협동,직장,기타,시설비중_국공립,시설비중_민간,시설비중_가정,시설비중_직장,시설비중_기타,0~5세인구수,국공립_이용률,민간_이용률,가정_이용률,직장_이용률,기타_이용률,국공립_수요
131,11680114,일원동,375,11680,2644,2020,일원동,1114057000,서울특별시,중구,필동,1114013600,묵정동,2020,중구,79,79,0,0,0,69,69,0,0,0,0,0,0.8734177215189873,0.8734177215189873,,,,,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,96,0.71875,0.0,0.0,0.0,0.0,0.2456487341772152
132,11680101,역삼동,374,11680,2645,2020,역삼동,1114057000,서울특별시,중구,필동,1114013700,필동1가,2020,중구,79,79,0,0,0,69,69,0,0,0,0,0,0.8734177215189873,0.8734177215189873,,,,,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,96,0.71875,0.0,0.0,0.0,0.0,0.2456487341772152
133,11410112,대현동,1714,11410,2766,2020,대현동,1114057000,서울특별시,중구,필동,1114013800,필동2가,2020,중구,79,79,0,0,0,69,69,0,0,0,0,0,0.8734177215189873,0.8734177215189873,,,,,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,96,0.71875,0.0,0.0,0.0,0.0,0.2456487341772152
134,11410104,미근동,402,11410,2767,2020,미근동,1114057000,서울특별시,중구,필동,1114013900,필동3가,2020,중구,79,79,0,0,0,69,69,0,0,0,0,0,0.8734177215189873,0.8734177215189873,,,,,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,96,0.71875,0.0,0.0,0.0,0.0,0.2456487341772152
135,11410101,충정로2가,401,11410,2768,2020,충정로2가,1114057000,서울특별시,중구,필동,1114014000,남학동,2020,중구,79,79,0,0,0,69,69,0,0,0,0,0,0.8734177215189873,0.8734177215189873,,,,,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,96,0.71875,0.0,0.0,0.0,0.0,0.2456487341772152
136,11410105,냉천동,400,11410,2769,2020,냉천동,1114057000,서울특별시,중구,필동,1114014100,주자동,2020,중구,79,79,0,0,0,69,69,0,0,0,0,0,0.8734177215189873,0.8734177215189873,,,,,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,96,0.71875,0.0,0.0,0.0,0.0,0.2456487341772152
137,11410107,옥천동,399,11410,2770,2020,옥천동,1114057000,서울특별시,중구,필동,1114014200,예장동,2020,중구,79,79,0,0,0,69,69,0,0,0,0,0,0.8734177215189873,0.8734177215189873,,,,,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,96,0.71875,0.0,0.0,0.0,0.0,0.2456487341772152
138,11410103,합동,398,11410,2771,2020,합동,1114057000,서울특별시,중구,필동,1114014400,장충동2가,2020,중구,79,79,0,0,0,69,69,0,0,0,0,0,0.8734177215189873,0.8734177215189873,,,,,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,96,0.71875,0.0,0.0,0.0,0.0,0.2456487341772152
139,11410116,창천동,397,11410,2772,2020,창천동,1114057000,서울특별시,중구,필동,1114015800,충무로3가,2020,중구,79,79,0,0,0,69,69,0,0,0,0,0,0.8734177215189873,0.8734177215189873,,,,,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,96,0.71875,0.0,0.0,0.0,0.0,0.2456487341772152
140,11410109,현저동,396,11410,2773,2020,현저동,1114058000,서울특별시,중구,장충동,1114013600,묵정동,2020,중구,97,48,0,0,0,88,42,0,0,0,49,46,0.9072164948453608,0.875,,,,0.9387755102040817,2,1,0,1,0,0,0,0,1,0.5,0.0,0.0,0.0,0.5,102,0.4117647058823529,0.0,0.0,0.0,0.45098039215686275,0.5147058823529412
141,11410106,천연동,395,11410,2774,2020,천연동,1114058000,서울특별시,중구,장충동,1114014300,장충동1가,2020,중구,97,48,0,0,0,88,42,0,0,0,49,46,0.9072164948453608,0.875,,,,0.9387755102040817,2,1,0,1,0,0,0,0,1,0.5,0.0,0.0,0.0,0.5,102,0.4117647058823529,0.0,0.0,0.0,0.45098039215686275,0.5147058823529412
142,11410111,홍제동,394,11410,2775,2020,홍제동,1114058000,서울특별시,중구,장충동,1114014400,장충동2가,2020,중구,97,48,0,0,0,88,42,0,0,0,49,46,0.9072164948453608,0.875,,,,0.9387755102040817,2,1,0,1,0,0,0,0,1,0.5,0.0,0.0,0.0,0.5,102,0.4117647058823529,0.0,0.0,0.0,0.45098039215686275,0.5147058823529412
143,11410113,대신동,392,11410,2776,2020,대신동,1114059000,서울특별시,중구,광희동,1114013200,충무로4가,2020,중구,219,99,0,0,120,142,58,0,0,84,0,0,0.6484018264840182,0.5858585858585859,,,0.7,,2,1,0,0,0,0,0,1,0,0.5,0.0,0.0,0.5,0.0,71,0.8169014084507042,0.0,0.0,1.1830985915492958,0.0,0.10726988191776923
144,11410102,충정로3가,391,11410,2777,2020,충정로3가,1114059000,서울특별시,중구,광희동,1114013300,충무로5가,2020,중구,219,99,0,0,120,142,58,0,0,84,0,0,0.6484018264840182,0.5858585858585859,,,0.7,,2,1,0,0,0,0,0,1,0,0.5,0.0,0.0,0.5,0.0,71,0.8169014084507042,0.0,0.0,1.1830985915492958,0.0,0.10726988191776923
145,11410114,신촌동,390,11410,2778,2020,신촌동,1114059000,서울특별시,중구,광희동,1114013400,인현동2가,2020,중구,219,99,0,0,120,142,58,0,0,84,0,0,0.6484018264840182,0.5858585858585859,,,0.7,,2,1,0,0,0,0,0,1,0,0.5,0.0,0.0,0.5,0.0,71,0.8169014084507042,0.0,0.0,1.1830985915492958,0.0,0.10726988191776923
146,11680106,대치동,373,11680,2646,2020,대치동,1114059000,서울특별시,중구,광희동,1114013500,예관동,2020,중구,219,99,0,0,120,142,58,0,0,84,0,0,0.6484018264840182,0.5858585858585859,,,0.7,,2,1,0,0,0,0,0,1,0,0.5,0.0,0.0,0.5,0.0,71,0.8169014084507042,0.0,0.0,1.1830985915492958,0.0,0.10726988191776923
147,11680108,논현동,372,11680,2647,2020,논현동,1114059000,서울특별시,중구,광희동,1114014500,광희동1가,2020,중구,219,99,0,0,120,142,58,0,0,84,0,0,0.6484018264840182,0.5858585858585859,,,0.7,,2,1,0,0,0,0,0,1,0,0.5,0.0,0.0,0.5,0.0,71,0.8169014084507042,0.0,0.0,1.1830985915492958,0.0,0.10726988191776923
148,11680105,삼성동,371,11680,2648,2020,삼성동,1114059000,서울특별시,중구,광희동,1114014600,광희동2가,2020,중구,219,99,0,0,120,142,58,0,0,84,0,0,0.6484018264840182,0.5858585858585859,,,0.7,,2,1,0,0,0,0,0,1,0,0.5,0.0,0.0,0.5,0.0,71,0.8169014084507042,0.0,0.0,1.1830985915492958,0.0,0.10726988191776923
149,11410115,봉원동,388,11410,2779,2020,봉원동,1114059000,서울특별시,중구,광희동,1114014700,쌍림동,2020,중구,219,99,0,0,120,142,58,0,0,84,0,0,0.6484018264840182,0.5858585858585859,,,0.7,,2,1,0,0,0,0,0,1,0,0.5,0.0,0.0,0.5,0.0,71,0.8169014084507042,0.0,0.0,1.1830985915492958,0.0,0.10726988191776923
150,11410108,영천동,386,11410,2780,2020,영천동,1114059000,서울특별시,중구,광희동,1114014800,을지로6가,2020,중구,219,99,0,0,120,142,58,0,0,84,0,0,0.6484018264840182,0.5858585858585859,,,0.7,,2,1,0,0,0,0,0,1,0,0.5,0.0,0.0,0.5,0.0,71,0.8169014084507042,0.0,0.0,1.1830985915492958,0.0,0.10726988191776923
151,11410118,홍은동,385,11410,2781,2020,홍은동,1114059000,서울특별시,중구,광희동,1114014900,을지로7가,2020,중구,219,99,0,0,120,142,58,0,0,84,0,0,0.6484018264840182,0.5858585858585859,,,0.7,,2,1,0,0,0,0,0,1,0,0.5,0.0,0.0,0.5,0.0,71,0.8169014084507042,0.0,0.0,1.1830985915492958,0.0,0.10726988191776923
152,11380103,불광동,706,11380,2782,2020,불광동,1114059000,서울특별시,중구,광희동,1114015400,오장동,2020,중구,219,99,0,0,120,142,58,0,0,84,0,0,0.6484018264840182,0.5858585858585859,,,0.7,,2,1,0,0,0,0,0,1,0,0.5,0.0,0.0,0.5,0.0,71,0.8169014084507042,0.0,0.0,1.1830985915492958,0.0,0.10726988191776923
153,11380106,대조동,705,11380,2783,2020,대조동,1114060500,서울특별시,중구,을지로동,1114015000,을지로4가,2020,중구,119,0,0,0,70,74,0,0,0,42,49,32,0.6218487394957983,,,,0.6,0.6530612244897959,2,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.5,0.5,28,0.0,0.0,0.0,1.5,1.1428571428571428,0.0
154,11380114,진관동,66,11380,2784,2020,진관동,1114060500,서울특별시,중구,을지로동,1114015100,을지로5가,2020,중구,119,0,0,0,70,74,0,0,0,42,49,32,0.6218487394957983,,,,0.6,0.6530612244897959,2,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.5,0.5,28,0.0,0.0,0.0,1.5,1.1428571428571428,0.0
155,11380104,갈현동,68,11380,2785,2020,갈현동,1114060500,서울특별시,중구,을지로동,1114015200,주교동,2020,중구,119,0,0,0,70,74,0,0,0,42,49,32,0.6218487394957983,,,,0.6,0.6530612244897959,2,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.5,0.5,28,0.0,0.0,0.0,1.5,1.1428571428571428,0.0
156,11380105,구산동,58,11380,2786,2020,구산동,1114060500,서울특별시,중구,을지로동,1114015300,방산동,2020,중구,119,0,0,0,70,74,0,0,0,42,49,32,0.6218487394957983,,,,0.6,0.6530612244897959,2,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.5,0.5,28,0.0,0.0,0.0,1.5,1.1428571428571428,0.0
157,11380110,증산동,56,11380,2787,2020,증산동,1114060500,서울특별시,중구,을지로동,1114015500,을지로3가,2020,중구,119,0,0,0,70,74,0,0,0,42,49,32,0.6218487394957983,,,,0.6,0.6530612244897959,2,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.5,0.5,28,0.0,0.0,0.0,1.5,1.1428571428571428,0.0
158,11380101,수색동,55,11380,2788,2020,수색동,1114060500,서울특별시,중구,을지로동,1114015600,입정동,2020,중구,119,0,0,0,70,74,0,0,0,42,49,32,0.6218487394957983,,,,0.6,0.6530612244897959,2,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.5,0.5,28,0.0,0.0,0.0,1.5,1.1428571428571428,0.0
159,11200105,마장동,3974,11200,5708,2020,마장동,1114060500,서울특별시,중구,을지로동,1114015700,산림동,2020,중구,119,0,0,0,70,74,0,0,0,42,49,32,0.6218487394957983,,,,0.6,0.6530612244897959,2,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.5,0.5,28,0.0,0.0,0.0,1.5,1.1428571428571428,0.0
160,11200106,사근동,3975,11200,5709,2020,사근동,1114060500,서울특별시,중구,을지로동,1114015900,초동,2020,중구,119,0,0,0,70,74,0,0,0,42,49,32,0.6218487394957983,,,,0.6,0.6530612244897959,2,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.5,0.5,28,0.0,0.0,0.0,1.5,1.1428571428571428,0.0
161,11200107,행당동,3977,11200,5711,2020,행당동,1114060500,서울특별시,중구,을지로동,1114016000,인현동1가,2020,중구,119,0,0,0,70,74,0,0,0,42,49,32,0.6218487394957983,,,,0.6,0.6530612244897959,2,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.5,0.5,28,0.0,0.0,0.0,1.5,1.1428571428571428,0.0
162,11200104,도선동,3978,11200,5712,2020,도선동,1114060500,서울특별시,중구,을지로동,1114016100,저동2가,2020,중구,119,0,0,0,70,74,0,0,0,42,49,32,0.6218487394957983,,,,0.6,0.6530612244897959,2,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.5,0.5,28,0.0,0.0,0.0,1.5,1.1428571428571428,0.0
163,11680104,청담동,370,11680,2649,2020,청담동,1114061500,서울특별시,중구,신당동,1114016200,신당동,2020,중구,124,124,0,0,0,118,118,0,0,0,0,0,0.9516129032258065,0.9516129032258065,,,,,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,177,0.6666666666666666,0.0,0.0,0.0,0.0,0.31720430107526887
164,11680110,압구정동,369,11680,2650,2020,압구정동,1114061500,서울특별시,중구,신당동,1114016300,흥인동,2020,중구,124,124,0,0,0,118,118,0,0,0,0,0,0.9516129032258065,0.9516129032258065,,,,,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,177,0.6666666666666666,0.0,0.0,0.0,0.0,0.31720430107526887
165,11650109,내곡동,65,11650,2651,2020,내곡동,1114061500,서울특별시,중구,신당동,1114016400,무학동,2020,중구,124,124,0,0,0,118,118,0,0,0,0,0,0.9516129032258065,0.9516129032258065,,,,,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,177,0.6666666666666666,0.0,0.0,0.0,0.0,0.31720430107526887
166,11650104,원지동,706,11650,2652,2020,원지동,1114062500,서울특별시,중구,다산동,1114016200,신당동,2020,중구,309,195,52,13,0,183,101,29,9,0,49,44,0.5922330097087378,0.517948717948718,0.5576923076923077,0.6923076923076923,,0.8979591836734694,4,1,0,1,1,1,0,0,1,0.25,0.25,0.25,0.0,0.25,327,0.308868501529052,0.08868501529051988,0.027522935779816515,0.0,0.1345565749235474,0.35797067356700385
167,11650102,양재동,58,11650,2653,2020,양재동,1114063500,서울특별시,중구,약수동,1114016200,신당동,2020,중구,495,261,111,40,0,406,209,90,35,0,83,72,0.8202020202020202,0.8007662835249042,0.8108108108108109,0.875,,0.8674698795180723,8,3,0,2,1,2,0,0,2,0.375,0.125,0.25,0.0,0.25,640,0.3265625,0.140625,0.0546875,0.0,0.1125,0.5392660440613027
168,11650111,신원동,705,11650,2654,2020,신원동,1114064500,서울특별시,중구,청구동,1114016200,신당동,2020,중구,180,141,0,39,0,142,107,0,35,0,0,0,0.7888888888888889,0.7588652482269503,,0.8974358974358975,,,4,2,0,0,0,2,0,0,0,0.5,0.0,0.5,0.0,0.0,429,0.2494172494172494,0.0,0.08158508158508158,0.0,0.0,0.5695911653358462
169,11650101,방배동,56,11650,2655,2020,방배동,1114066500,서울특별시,중구,동화동,1114016200,신당동,2020,중구,250,235,0,15,0,192,187,0,5,0,0,0,0.768,0.7957446808510639,,0.3333333333333333,,,4,3,0,0,0,1,0,0,0,0.75,0.0,0.25,0.0,0.0,417,0.44844124700239807,0.0,0.011990407673860911,0.0,0.0,0.4388999438746875
170,11650103,우면동,53,11650,2656,2020,우면동,1114067000,서울특별시,중구,황학동,1114016500,황학동,2020,중구,289,249,0,40,0,258,218,0,40,0,0,0,0.8927335640138409,0.8755020080321285,,1.0,,,6,4,0,0,0,2,0,0,0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,504,0.43253968253968256,0.0,0.07936507936507936,0.0,0.0,0.49681264741505704
171,11650110,염곡동,97,11650,2657,2020,염곡동,1114068000,서울특별시,중구,중림동,1114017100,중림동,2020,중구,357,225,0,58,0,314,203,0,53,0,74,58,0.8795518207282913,0.9022222222222223,,0.9137931034482759,,0.7837837837837838,7,3,0,1,0,3,0,0,1,0.42857142857142855,0.0,0.42857142857142855,0.0,0.14285714285714285,686,0.29591836734693877,0.0,0.07725947521865889,0.0,0.08454810495626822,0.6352380952380953
172,11650108,서초동,51,11650,2658,2020,서초동,1114068000,서울특별시,중구,중림동,1114017200,의주로2가,2020,중구,357,225,0,58,0,314,203,0,53,0,74,58,0.8795518207282913,0.9022222222222223,,0.9137931034482759,,0.7837837837837838,7,3,0,1,0,3,0,0,1,0.42857142857142855,0.0,0.42857142857142855,0.0,0.14285714285714285,686,0.29591836734693877,0.0,0.07725947521865889,0.0,0.08454810495626822,0.6352380952380953
173,11650107,반포동,50,11650,2659,2020,반포동,1114068000,서울특별시,중구,중림동,1114017300,만리동1가,2020,중구,357,225,0,58,0,314,203,0,53,0,74,58,0.8795518207282913,0.9022222222222223,,0.9137931034482759,,0.7837837837837838,7,3,0,1,0,3,0,0,1,0.42857142857142855,0.0,0.42857142857142855,0.0,0.14285714285714285,686,0.29591836734693877,0.0,0.07725947521865889,0.0,0.08454810495626822,0.6352380952380953
174,11650106,잠원동,49,11650,2660,2020,잠원동,1114068000,서울특별시,중구,중림동,1114017400,만리동2가,2020,중구,357,225,0,58,0,314,203,0,53,0,74,58,0.8795518207282913,0.9022222222222223,,0.9137931034482759,,0.7837837837837838,7,3,0,1,0,3,0,0,1,0.42857142857142855,0.0,0.42857142857142855,0.0,0.14285714285714285,686,0.29591836734693877,0.0,0.07725947521865889,0.0,0.08454810495626822,0.6352380952380953
175,11620101,봉천동,370,11620,2661,2020,봉천동,1117051000,서울특별시,용산구,후암동,1117010100,후암동,2020,용산구,480,153,167,59,0,403,143,127,44,0,101,89,0.8395833333333333,0.934640522875817,0.7604790419161677,0.7457627118644068,,0.8811881188118812,9,2,1,1,2,3,0,0,2,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.0,0.2222222222222222,521,0.2744721689059501,0.2437619961612284,0.08445297504798464,0.0,0.1708253358925144,0.6781077114147002
176,11620102,신림동,369,11620,2662,2020,신림동,1117052000,서울특별시,용산구,용산2가동,1117010200,용산동2가,2020,용산구,141,141,0,0,0,115,115,0,0,0,0,0,0.8156028368794326,0.8156028368794326,,,,,2,2,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,219,0.5251141552511416,0.0,0.0,0.0,0.0,0.3873182421710547
177,11620103,남현동,35,11620,2663,2020,남현동,1117052000,서울특별시,용산구,용산2가동,1117010300,용산동4가,2020,용산구,141,141,0,0,0,115,115,0,0,0,0,0,0.8156028368794326,0.8156028368794326,,,,,2,2,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,219,0.5251141552511416,0.0,0.0,0.0,0.0,0.3873182421710547
178,11590101,노량진동,1345,11590,2664,2020,노량진동,1117053000,서울특별시,용산구,남영동,1117010400,갈월동,2020,용산구,131,45,0,0,49,113,43,0,0,39,37,31,0.8625954198473282,0.9555555555555556,,,0.7959183673469388,0.8378378378378378,3,1,1,0,0,0,0,1,1,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,109,0.3944954128440367,0.0,0.0,0.3577981651376147,0.28440366972477066,0.5785932721712538
179,11380109,신사동,54,11380,2789,2020,신사동,1117053000,서울특별시,용산구,남영동,1117010500,남영동,2020,용산구,131,45,0,0,49,113,43,0,0,39,37,31,0.8625954198473282,0.9555555555555556,,,0.7959183673469388,0.8378378378378378,3,1,1,0,0,0,0,1,1,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,109,0.3944954128440367,0.0,0.0,0.3577981651376147,0.28440366972477066,0.5785932721712538
180,11380102,녹번동,53,11380,2790,2020,녹번동,1117053000,서울특별시,용산구,남영동,1117010600,용산동1가,2020,용산구,131,45,0,0,49,113,43,0,0,39,37,31,0.8625954198473282,0.9555555555555556,,,0.7959183673469388,0.8378378378378378,3,1,1,0,0,0,0,1,1,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,109,0.3944954128440367,0.0,0.0,0.3577981651376147,0.28440366972477066,0.5785932721712538
181,11380107,응암동,50,11380,2791,2020,응암동,1117053000,서울특별시,용산구,남영동,1117010700,동자동,2020,용산구,131,45,0,0,49,113,43,0,0,39,37,31,0.8625954198473282,0.9555555555555556,,,0.7959183673469388,0.8378378378378378,3,1,1,0,0,0,0,1,1,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,109,0.3944954128440367,0.0,0.0,0.3577981651376147,0.28440366972477066,0.5785932721712538
182,11380108,역촌동,49,11380,2792,2020,역촌동,1117055500,서울특별시,용산구,청파동,1117010800,서계동,2020,용산구,560,168,191,37,80,447,147,155,15,58,84,72,0.7982142857142858,0.875,0.8115183246073299,0.40540540540540543,0.725,0.8571428571428571,10,2,0,1,4,2,0,1,1,0.2,0.4,0.2,0.1,0.1,359,0.40947075208913647,0.43175487465181056,0.04178272980501393,0.1615598885793872,0.20055710306406685,0.5167130919220055
183,11350103,공릉동,37,11350,2793,2020,공릉동,1117055500,서울특별시,용산구,청파동,1117010900,청파동1가,2020,용산구,560,168,191,37,80,447,147,155,15,58,84,72,0.7982142857142858,0.875,0.8115183246073299,0.40540540540540543,0.725,0.8571428571428571,10,2,0,1,4,2,0,1,1,0.2,0.4,0.2,0.1,0.1,359,0.40947075208913647,0.43175487465181056,0.04178272980501393,0.1615598885793872,0.20055710306406685,0.5167130919220055
184,11350102,월계동,36,11350,2794,2020,월계동,1117055500,서울특별시,용산구,청파동,1117011000,청파동2가,2020,용산구,560,168,191,37,80,447,147,155,15,58,84,72,0.7982142857142858,0.875,0.8115183246073299,0.40540540540540543,0.725,0.8571428571428571,10,2,0,1,4,2,0,1,1,0.2,0.4,0.2,0.1,0.1,359,0.40947075208913647,0.43175487465181056,0.04178272980501393,0.1615598885793872,0.20055710306406685,0.5167130919220055
185,11350104,하계동,35,11350,2795,2020,하계동,1117055500,서울특별시,용산구,청파동,1117011100,청파동3가,2020,용산구,560,168,191,37,80,447,147,155,15,58,84,72,0.7982142857142858,0.875,0.8115183246073299,0.40540540540540543,0.725,0.8571428571428571,10,2,0,1,4,2,0,1,1,0.2,0.4,0.2,0.1,0.1,359,0.40947075208913647,0.43175487465181056,0.04178272980501393,0.1615598885793872,0.20055710306406685,0.5167130919220055
186,11350106,중계동,34,11350,2796,2020,중계동,1117058000,서울특별시,용산구,효창동,1117011900,효창동,2020,용산구,391,124,214,33,0,327,116,172,20,0,20,19,0.8363171355498721,0.9354838709677419,0.8037383177570093,0.6060606060606061,,0.95,9,3,0,1,3,2,0,0,1,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.0,0.1111111111111111,475,0.24421052631578946,0.36210526315789476,0.042105263157894736,0.0,0.04,0.7070288624787776
187,11350105,상계동,33,11350,2797,2020,상계동,1117059000,서울특별시,용산구,용문동,1117012000,도원동,2020,용산구,365,90,156,79,0,293,83,124,53,0,40,33,0.8027397260273973,0.9222222222222223,0.7948717948717948,0.6708860759493671,,0.825,9,2,0,1,2,4,0,0,1,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.0,0.1111111111111111,468,0.17735042735042736,0.26495726495726496,0.11324786324786325,0.0,0.07051282051282051,0.7586657169990504
188,11320105,쌍문동,36,11320,2798,2020,쌍문동,1117059000,서울특별시,용산구,용문동,1117012100,용문동,2020,용산구,365,90,156,79,0,293,83,124,53,0,40,33,0.8027397260273973,0.9222222222222223,0.7948717948717948,0.6708860759493671,,0.825,9,2,0,1,2,4,0,0,1,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.0,0.1111111111111111,468,0.17735042735042736,0.26495726495726496,0.11324786324786325,0.0,0.07051282051282051,0.7586657169990504
189,11320107,창동,35,11320,2799,2020,창동,1117062500,서울특별시,용산구,한강로동,1117012400,한강로1가,2020,용산구,609,162,0,20,427,511,146,0,20,345,0,0,0.8390804597701149,0.9012345679012346,,1.0,0.8079625292740047,,8,2,0,0,0,1,0,5,0,0.25,0.0,0.125,0.625,0.0,727,0.20082530949105915,0.0,0.027510316368638238,0.47455295735900965,0.0,0.7202438568784282
190,11320106,방학동,34,11320,2800,2020,방학동,1117062500,서울특별시,용산구,한강로동,1117012500,한강로2가,2020,용산구,609,162,0,20,427,511,146,0,20,345,0,0,0.8390804597701149,0.9012345679012346,,1.0,0.8079625292740047,,8,2,0,0,0,1,0,5,0,0.25,0.0,0.125,0.625,0.0,727,0.20082530949105915,0.0,0.027510316368638238,0.47455295735900965,0.0,0.7202438568784282
191,11320108,도봉동,33,11320,2801,2020,도봉동,1117062500,서울특별시,용산구,한강로동,1117012600,용산동3가,2020,용산구,609,162,0,20,427,511,146,0,20,345,0,0,0.8390804597701149,0.9012345679012346,,1.0,0.8079625292740047,,8,2,0,0,0,1,0,5,0,0.25,0.0,0.125,0.625,0.0,727,0.20082530949105915,0.0,0.027510316368638238,0.47455295735900965,0.0,0.7202438568784282
192,11305102,번동,66,11305,2802,2020,번동,1117062500,서울특별시,용산구,한강로동,1117012700,용산동5가,2020,용산구,609,162,0,20,427,511,146,0,20,345,0,0,0.8390804597701149,0.9012345679012346,,1.0,0.8079625292740047,,8,2,0,0,0,1,0,5,0,0.25,0.0,0.125,0.625,0.0,727,0.20082530949105915,0.0,0.027510316368638238,0.47455295735900965,0.0,0.7202438568784282
193,11305103,수유동,65,11305,2803,2020,수유동,1117062500,서울특별시,용산구,한강로동,1117012800,한강로3가,2020,용산구,609,162,0,20,427,511,146,0,20,345,0,0,0.8390804597701149,0.9012345679012346,,1.0,0.8079625292740047,,8,2,0,0,0,1,0,5,0,0.25,0.0,0.125,0.625,0.0,727,0.20082530949105915,0.0,0.027510316368638238,0.47455295735900965,0.0,0.7202438568784282
194,11305101,미아동,49,11305,2804,2020,미아동,1117068500,서울특별시,용산구,한남동,1117013100,한남동,2020,용산구,364,145,49,20,150,313,139,49,19,106,0,0,0.8598901098901099,0.9586206896551724,1.0,0.95,0.7066666666666667,,7,2,0,0,1,1,0,3,0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.0,724,0.1919889502762431,0.06767955801104972,0.026243093922651933,0.1464088397790055,0.0,0.7745761097351876
195,11305104,우이동,35,11305,2805,2020,우이동,1117069000,서울특별시,용산구,서빙고동,1117013200,동빙고동,2020,용산구,296,166,22,69,39,217,138,4,59,16,0,0,0.7331081081081081,0.8313253012048193,0.18181818181818182,0.855072463768116,0.41025641025641024,,8,2,0,0,1,4,0,1,0,0.25,0.125,0.5,0.125,0.0,375,0.368,0.010666666666666666,0.15733333333333333,0.042666666666666665,0.0,0.5253975903614458
196,11290101,성북동,1121,11290,2807,2020,성북동,1117069000,서울특별시,용산구,서빙고동,1117013300,서빙고동,2020,용산구,296,166,22,69,39,217,138,4,59,16,0,0,0.7331081081081081,0.8313253012048193,0.18181818181818182,0.855072463768116,0.41025641025641024,,8,2,0,0,1,4,0,1,0,0.25,0.125,0.5,0.125,0.0,375,0.368,0.010666666666666666,0.15733333333333333,0.042666666666666665,0.0,0.5253975903614458
197,11290103,돈암동,1089,11290,2808,2020,돈암동,1117069000,서울특별시,용산구,서빙고동,1117013400,주성동,2020,용산구,296,166,22,69,39,217,138,4,59,16,0,0,0.7331081081081081,0.8313253012048193,0.18181818181818182,0.855072463768116,0.41025641025641024,,8,2,0,0,1,4,0,1,0,0.25,0.125,0.5,0.125,0.0,375,0.368,0.010666666666666666,0.15733333333333333,0.042666666666666665,0.0,0.5253975903614458
198,11140107,삼각동,321,11140,2924,2020,삼각동,1117069000,서울특별시,용산구,서빙고동,1117013500,용산동6가,2020,용산구,296,166,22,69,39,217,138,4,59,16,0,0,0.7331081081081081,0.8313253012048193,0.18181818181818182,0.855072463768116,0.41025641025641024,,8,2,0,0,1,4,0,1,0,0.25,0.125,0.5,0.125,0.0,375,0.368,0.010666666666666666,0.15733333333333333,0.042666666666666665,0.0,0.5253975903614458
199,11140106,남대문로1가,320,11140,2925,2020,남대문로1가,1117070000,서울특별시,용산구,보광동,1117013600,보광동,2020,용산구,275,193,42,40,0,207,145,32,30,0,0,0,0.7527272727272727,0.7512953367875648,0.7619047619047619,0.75,,,5,2,0,0,1,2,0,0,0,0.4,0.2,0.4,0.0,0.0,263,0.5513307984790875,0.12167300380228137,0.11406844106463879,0.0,0.0,0.3370830788628617
